Nama Wilayah,
,Persentase Penduduk Miskin (P0) Menurut Kabupaten/Kota (Persen)
,2009
ACEH,21.61
Simeulue,24.72
Aceh Singkil,21.06
Aceh Selatan,17.5
Aceh Tenggara,16.77
Aceh Timur,21.33
Aceh Tengah,21.43
Aceh Barat,27.09
Aceh Besar,20.09
Pidie,25.87
Bireuen,21.65
Aceh Utara,25.29
Aceh Barat Daya,21.33
Gayo Lues,24.22
Aceh Tamiang,19.96
Nagan Raya,26.22
Aceh Jaya,21.86
Bener Meriah,26.58
Pidie Jaya,27.97
Kota Banda Aceh,8.64
Kota Sabang,23.89
Kota Langsa,16.2
Kota Lhokseumawe,15.08
Kota Subulussalam,26.8
SUMATERA UTARA,11.27
Nias,22.57
Mandailing Natal,13.02
Tapanuli Selatan,12.67
Tapanuli Tengah,17.83
Tapanuli Utara,13.1
Toba Samosir,10.07
Labuhan Batu,9.85
Asahan,12.09
Simalungun,12.67
Dairi,10.03
Karo,11.42
Deli Serdang,5.17
Langkat,12.75
Nias Selatan,22.19
Humbang Hasundutan,11.31
Pakpak Bharat,13.99
Samosir,17.55
Serdang Bedagai,9.51
Batu Bara,12.87
Padang Lawas Utara,11.83
Padang Lawas,11.9
Labuhan Batu Selatan,-
Labuhan Batu Utara,-
Nias Utara,-
Nias Barat,-
Kota Sibolga,15.82
Kota Tanjung Balai,17.1
Kota Pematang Siantar,12.25
Kota Tebing Tinggi,14.58
Kota Medan,9.58
Kota Binjai,7.04
Kota Padangsidimpuan,9.77
Kota Gunungsitoli,-
SUMATERA BARAT,9.45
Kepulauan Mentawai,20.54
Pesisir Selatan,10.56
Solok,12.15
Sijunjung,9.8
Tanah Datar,6.93
Padang Pariaman,12.41
Agam,9.86
Lima Puluh Kota,9.98
Pasaman,12.47
Solok Selatan,11.66
Dharmasraya,11.4
Pasaman Barat,9.61
Kota Padang,5.72
Kota Solok,6.76
Kota Sawah Lunto,2.42
Kota Padang Panjang,7.58
Kota Bukittinggi,6.19
Kota Payakumbuh,10.15
Kota Pariaman,5.48
RIAU,9.45
Kuantan Singingi,14.42
Indragiri Hulu,10.25
Indragiri Hilir,11.11
Pelalawan,16.71
Siak,5.71
Kampar,10.04
Rokan Hulu,15.49
Bengkalis,7.91
Rokan Hilir,9.32
Kepulauan Meranti,-
Kota Pekanbaru,3.92
Kota Dumai,6.08
JAMBI,8.55
Kerinci,7.25
Merangin,8.65
Sarolangun,9.85
Batang Hari,10.11
Muaro Jambi,4.54
