Nama Wilayah,
,Persentase Penduduk Miskin (P0) Menurut Kabupaten/Kota (Persen)
,2012
ACEH,18.58
Simeulue,21.88
Aceh Singkil,17.92
Aceh Selatan,14.8
Aceh Tenggara,15.63
Aceh Timur,17.19
Aceh Tengah,18.77
Aceh Barat,22.76
Aceh Besar,17.5
Pidie,22.12
Bireuen,18.21
Aceh Utara,21.89
Aceh Barat Daya,18.51
Gayo Lues,22.3
Aceh Tamiang,16.7
Nagan Raya,22.27
Aceh Jaya,18.3
Bener Meriah,24.5
Pidie Jaya,24.35
Kota Banda Aceh,8.65
Kota Sabang,20.51
Kota Langsa,13.93
Kota Lhokseumawe,13.06
Kota Subulussalam,22.63
SUMATERA UTARA,10.41
Nias,18.67
Mandailing Natal,11.58
Tapanuli Selatan,11.1
Tapanuli Tengah,15.03
Tapanuli Utara,11.55
Toba Samosir,9.43
Labuhan Batu,9.61
Asahan,10.52
Simalungun,9.97
Dairi,9.28
Karo,9.93
Deli Serdang,4.78
Langkat,10.02
Nias Selatan,19.05
Humbang Hasundutan,9.73
Pakpak Bharat,12.4
Samosir,15.17
Serdang Bedagai,9.89
Batu Bara,11.24
Padang Lawas Utara,9.98
Padang Lawas,9.8
Labuhan Batu Selatan,13.96
Labuhan Batu Utara,11.34
Nias Utara,29.5
Nias Barat,28.57
Kota Sibolga,13
Kota Tanjung Balai,14.86
Kota Pematang Siantar,10.79
Kota Tebing Tinggi,11.93
Kota Medan,9.33
Kota Binjai,6.72
Kota Padangsidimpuan,9.6
Kota Gunungsitoli,30.85
SUMATERA BARAT,8
Kepulauan Mentawai,16.7
Pesisir Selatan,8.68
Solok,10.03
Sijunjung,8.79
Tanah Datar,5.95
Padang Pariaman,10.12
Agam,8.43
Lima Puluh Kota,8.89
Pasaman,9.31
Solok Selatan,9.37
Dharmasraya,8.82
Pasaman Barat,8.04
Kota Padang,5.3
Kota Solok,5.87
Kota Sawah Lunto,2.17
Kota Padang Panjang,6.5
Kota Bukittinggi,5.73
Kota Payakumbuh,9
Kota Pariaman,5.02
RIAU,8.05
Kuantan Singingi,10.29
Indragiri Hulu,7.17
Indragiri Hilir,7.81
Pelalawan,11.11
Siak,5.17
Kampar,8.36
Rokan Hulu,10.13
Bengkalis,6.76
Rokan Hilir,7.38
Kepulauan Meranti,35.89
Kota Pekanbaru,3.38
Kota Dumai,5.24
JAMBI,8.28
Kerinci,7.71
Merangin,8.08
Sarolangun,9.45
Batang Hari,10.13
Muaro Jambi,5.08
