Nama Wilayah,
,Persentase Penduduk Miskin (P0) Menurut Kabupaten/Kota (Persen)
,2018
ACEH,15.97
Simeulue,19.78
Aceh Singkil,21.25
Aceh Selatan,14.01
Aceh Tenggara,14.29
Aceh Timur,14.49
Aceh Tengah,15.58
Aceh Barat,19.31
Aceh Besar,14.47
Pidie,20.47
Bireuen,14.31
Aceh Utara,18.27
Aceh Barat Daya,17.1
Gayo Lues,20.7
Aceh Tamiang,14.21
Nagan Raya,18.97
Aceh Jaya,14.16
Bener Meriah,20.13
Pidie Jaya,20.17
Kota Banda Aceh,7.25
Kota Sabang,16.31
Kota Langsa,10.79
Kota Lhokseumawe,11.81
Kota Subulussalam,18.51
SUMATERA UTARA,9.22
Nias,16.37
Mandailing Natal,9.58
Tapanuli Selatan,9.16
Tapanuli Tengah,13.17
Tapanuli Utara,9.75
Toba Samosir,8.67
Labuhan Batu,8.61
Asahan,10.25
Simalungun,9.31
Dairi,8.2
Karo,8.67
Deli Serdang,4.13
Langkat,10.2
Nias Selatan,16.65
Humbang Hasundutan,9
Pakpak Bharat,9.74
Samosir,13.38
Serdang Bedagai,8.22
Batu Bara,12.57
Padang Lawas Utara,10.06
Padang Lawas,8.41
Labuhan Batu Selatan,10
Labuhan Batu Utara,10.12
Nias Utara,26.56
Nias Barat,26.72
Kota Sibolga,12.38
Kota Tanjung Balai,14.64
Kota Pematang Siantar,8.7
Kota Tebing Tinggi,10.27
Kota Medan,8.25
Kota Binjai,5.88
Kota Padangsidimpuan,7.69
Kota Gunungsitoli,18.44
SUMATERA BARAT,6.65
Kepulauan Mentawai,14.44
Pesisir Selatan,7.59
Solok,8.88
Sijunjung,7.11
Tanah Datar,5.32
Padang Pariaman,8.04
Agam,6.76
Lima Puluh Kota,6.99
Pasaman,7.31
Solok Selatan,7.07
Dharmasraya,6.42
Pasaman Barat,7.34
Kota Padang,4.7
Kota Solok,3.3
Kota Sawah Lunto,2.39
Kota Padang Panjang,5.88
Kota Bukittinggi,4.92
Kota Payakumbuh,5.77
Kota Pariaman,5.03
RIAU,7.39
Kuantan Singingi,9.92
Indragiri Hulu,6.3
Indragiri Hilir,7.05
Pelalawan,9.73
Siak,5.44
Kampar,8.18
Rokan Hulu,10.95
Bengkalis,6.22
Rokan Hilir,7.06
Kepulauan Meranti,27.79
Kota Pekanbaru,2.85
Kota Dumai,3.71
JAMBI,7.92
Kerinci,7.07
Merangin,8.88
Sarolangun,8.73
Batang Hari,10.23
Muaro Jambi,4.05
