Nama Wilayah,
,Persentase Penduduk Miskin (P0) Menurut Kabupaten/Kota (Persen)
,2010
ACEH,19.95
Simeulue,23.61
Aceh Singkil,19.38
Aceh Selatan,15.93
Aceh Tenggara,16.78
Aceh Timur,18.42
Aceh Tengah,20.09
Aceh Barat,24.42
Aceh Besar,18.8
Pidie,23.8
Bireuen,19.5
Aceh Utara,23.43
Aceh Barat Daya,19.93
Gayo Lues,23.9
Aceh Tamiang,17.98
Nagan Raya,24.06
Aceh Jaya,20.17
Bener Meriah,26.22
Pidie Jaya,26.07
Kota Banda Aceh,9.19
Kota Sabang,21.68
Kota Langsa,15.01
Kota Lhokseumawe,14.07
Kota Subulussalam,24.33
SUMATERA UTARA,11.36
Nias,19.97
Mandailing Natal,12.6
Tapanuli Selatan,11.96
Tapanuli Tengah,16.73
Tapanuli Utara,12.49
Toba Samosir,10.15
Labuhan Batu,10.67
Asahan,11.42
Simalungun,10.73
Dairi,9.97
Karo,11.02
Deli Serdang,5.34
Langkat,10.84
Nias Selatan,20.72
Humbang Hasundutan,10.6
Pakpak Bharat,13.78
Samosir,16.5
Serdang Bedagai,10.59
Batu Bara,12.28
Padang Lawas Utara,11.19
Padang Lawas,11.13
Labuhan Batu Selatan,15.58
Labuhan Batu Utara,12.32
Nias Utara,31.9
Nias Barat,30.89
Kota Sibolga,13.9
Kota Tanjung Balai,16.31
Kota Pematang Siantar,11.72
Kota Tebing Tinggi,13.04
Kota Medan,10.05
Kota Binjai,7.33
Kota Padangsidimpuan,10.53
Kota Gunungsitoli,33.86
SUMATERA BARAT,9.44
Kepulauan Mentawai,19.74
Pesisir Selatan,10.22
Solok,11.74
Sijunjung,10.45
Tanah Datar,6.9
Padang Pariaman,11.86
Agam,9.84
Lima Puluh Kota,10.47
Pasaman,10.96
Solok Selatan,11.11
Dharmasraya,10.56
Pasaman Barat,9.59
Kota Padang,6.31
Kota Solok,6.99
Kota Sawah Lunto,2.47
Kota Padang Panjang,7.6
Kota Bukittinggi,6.82
Kota Payakumbuh,10.58
Kota Pariaman,5.9
RIAU,10.01
Kuantan Singingi,12.57
Indragiri Hulu,8.9
Indragiri Hilir,9.41
Pelalawan,14.51
Siak,6.49
Kampar,10.47
Rokan Hulu,13.03
Bengkalis,8.25
Rokan Hilir,9.3
Kepulauan Meranti,42.56
Kota Pekanbaru,4.2
Kota Dumai,6.45
JAMBI,8.4
Kerinci,7.83
Merangin,8.07
Sarolangun,9.66
Batang Hari,10.19
Muaro Jambi,5.29
