Nama Wilayah,
,Persentase Penduduk Miskin (P0) Menurut Kabupaten/Kota (Persen)
,2024
ACEH,14.23
Simeulue,17.69
Aceh Singkil,19.06
Aceh Selatan,12.02
Aceh Tenggara,11.99
Aceh Timur,13.26
Aceh Tengah,14.27
Aceh Barat,17.6
Aceh Besar,13.21
Pidie,18.59
Bireuen,12.1
Aceh Utara,16.11
Aceh Barat Daya,15.32
Gayo Lues,18.3
Aceh Tamiang,12.17
Nagan Raya,16.94
Aceh Jaya,12.25
Bener Meriah,18.18
Pidie Jaya,18.28
Kota Banda Aceh,6.95
Kota Sabang,14.58
Kota Langsa,10.33
Kota Lhokseumawe,10.44
Kota Subulussalam,16.38
SUMATERA UTARA,7.99
Nias,14.89
Mandailing Natal,8.69
Tapanuli Selatan,6.92
Tapanuli Tengah,11.8
Tapanuli Utara,8.21
Toba Samosir,8.07
Labuhan Batu,7.84
Asahan,8.12
Simalungun,7.72
Dairi,7.1
Karo,7.37
Deli Serdang,3.44
Langkat,9.04
Nias Selatan,16.32
Humbang Hasundutan,8.44
Pakpak Bharat,6.87
Samosir,11.63
Serdang Bedagai,6.97
Batu Bara,10.94
Padang Lawas Utara,8.97
Padang Lawas,7.87
Labuhan Batu Selatan,7.73
Labuhan Batu Utara,8.98
Nias Utara,21.5
Nias Barat,22.68
Kota Sibolga,11.39
Kota Tanjung Balai,11.97
Kota Pematang Siantar,7.2
Kota Tebing Tinggi,8.79
Kota Medan,7.94
Kota Binjai,4.75
Kota Padangsidimpuan,6.23
Kota Gunungsitoli,14.72
SUMATERA BARAT,5.97
Kepulauan Mentawai,13.89
Pesisir Selatan,7.49
Solok,7.31
Sijunjung,5.78
Tanah Datar,4.28
Padang Pariaman,6.27
Agam,6.83
Lima Puluh Kota,6.92
Pasaman,6.74
Solok Selatan,6.56
Dharmasraya,5.32
Pasaman Barat,7
Kota Padang,4.06
Kota Solok,3.07
Kota Sawah Lunto,2.33
Kota Padang Panjang,5.31
Kota Bukittinggi,4.08
Kota Payakumbuh,5.19
Kota Pariaman,4.26
RIAU,6.67
Kuantan Singingi,7.89
Indragiri Hulu,6.02
Indragiri Hilir,5.66
Pelalawan,8.49
Siak,5.08
Kampar,6.92
Rokan Hulu,9.62
Bengkalis,6.36
Rokan Hilir,7.01
Kepulauan Meranti,23.15
Kota Pekanbaru,3.15
Kota Dumai,3.14
JAMBI,7.1
Kerinci,6.93
Merangin,8.4
Sarolangun,8.36
Batang Hari,8.63
Muaro Jambi,3.65
