Nama Wilayah,
,Persentase Penduduk Miskin (P0) Menurut Kabupaten/Kota (Persen)
,2021
ACEH,15.33
Simeulue,18.98
Aceh Singkil,20.36
Aceh Selatan,13.18
Aceh Tenggara,13.41
Aceh Timur,14.45
Aceh Tengah,15.26
Aceh Barat,18.81
Aceh Besar,14.05
Pidie,19.59
Bireuen,13.25
Aceh Utara,17.43
Aceh Barat Daya,16.34
Gayo Lues,19.64
Aceh Tamiang,13.34
Nagan Raya,18.23
Aceh Jaya,13.23
Bener Meriah,19.16
Pidie Jaya,19.55
Kota Banda Aceh,7.61
Kota Sabang,15.32
Kota Langsa,10.96
Kota Lhokseumawe,11.16
Kota Subulussalam,17.65
SUMATERA UTARA,9.01
Nias,16.82
Mandailing Natal,9.49
Tapanuli Selatan,8.8
Tapanuli Tengah,12.67
Tapanuli Utara,9.72
Toba Samosir,8.99
Labuhan Batu,8.74
Asahan,9.35
Simalungun,8.81
Dairi,8.31
Karo,8.79
Deli Serdang,4.01
Langkat,10.12
Nias Selatan,16.92
Humbang Hasundutan,9.65
Pakpak Bharat,9.35
Samosir,12.68
Serdang Bedagai,8.3
Batu Bara,12.38
Padang Lawas Utara,9.92
Padang Lawas,8.69
Labuhan Batu Selatan,8.53
Labuhan Batu Utara,10.02
Nias Utara,25.66
Nias Barat,26.42
Kota Sibolga,12.33
Kota Tanjung Balai,13.4
Kota Pematang Siantar,8.52
Kota Tebing Tinggi,10.3
Kota Medan,8.34
Kota Binjai,5.81
Kota Padangsidimpuan,7.53
Kota Gunungsitoli,16.45
SUMATERA BARAT,6.63
Kepulauan Mentawai,14.84
Pesisir Selatan,7.92
Solok,8.01
Sijunjung,6.8
Tanah Datar,4.54
Padang Pariaman,7.22
Agam,6.85
Lima Puluh Kota,7.29
Pasaman,7.48
Solok Selatan,7.52
Dharmasraya,6.67
Pasaman Barat,7.51
Kota Padang,4.94
Kota Solok,3.12
Kota Sawah Lunto,2.38
Kota Padang Panjang,5.92
Kota Bukittinggi,5.14
Kota Payakumbuh,6.16
Kota Pariaman,4.38
RIAU,7.12
Kuantan Singingi,8.97
Indragiri Hulu,6.18
Indragiri Hilir,6.18
Pelalawan,9.63
Siak,5.18
Kampar,7.82
Rokan Hulu,10.4
Bengkalis,6.64
Rokan Hilir,7.18
Kepulauan Meranti,25.68
Kota Pekanbaru,2.83
Kota Dumai,3.42
JAMBI,8.09
Kerinci,7.71
Merangin,9.11
Sarolangun,8.87
Batang Hari,10.05
Muaro Jambi,4.53
