Nama Wilayah,
,Persentase Penduduk Miskin (P0) Menurut Kabupaten/Kota (Persen)
,2006
ACEH,28.28
Simeulue,33.8
Aceh Singkil,28.41
Aceh Selatan,24.58
Aceh Tenggara,23.56
Aceh Timur,29.85
Aceh Tengah,26.68
Aceh Barat,34.54
Aceh Besar,28.66
Pidie,35.32
Bireuen,29.05
Aceh Utara,34.98
Aceh Barat Daya,28.3
Gayo Lues,33.51
Aceh Tamiang,23.89
Nagan Raya,35.25
Aceh Jaya,30.42
Bener Meriah,27.98
Pidie Jaya,-
Kota Banda Aceh,8.25
Kota Sabang,28.56
Kota Langsa,13.95
Kota Lhokseumawe,14.25
Kota Subulussalam,-
SUMATERA UTARA,15.01
Nias,31.53
Mandailing Natal,20.58
Tapanuli Selatan,21.05
Tapanuli Tengah,29.44
Tapanuli Utara,22.36
Toba Samosir,16.87
Labuhan Batu,14.65
Asahan,13.45
Simalungun,17.2
Dairi,17.91
Karo,16.71
Deli Serdang,6.7
Langkat,20.57
Nias Selatan,35.89
Humbang Hasundutan,18.36
Pakpak Bharat,26.97
Samosir,23.87
Serdang Bedagai,12.05
Batu Bara,-
Padang Lawas Utara,-
Padang Lawas,-
Labuhan Batu Selatan,-
Labuhan Batu Utara,-
Nias Utara,-
Nias Barat,-
Kota Sibolga,12.44
Kota Tanjung Balai,13.92
Kota Pematang Siantar,10.93
Kota Tebing Tinggi,11.17
Kota Medan,7.8
Kota Binjai,6.89
Kota Padangsidimpuan,13.18
Kota Gunungsitoli,-
SUMATERA BARAT,12.51
Kepulauan Mentawai,16.87
Pesisir Selatan,14.76
Solok,17.98
Sijunjung,15.96
Tanah Datar,7.61
Padang Pariaman,17.45
Agam,13.93
Lima Puluh Kota,16.19
Pasaman,18.34
Solok Selatan,17.65
Dharmasraya,14.93
Pasaman Barat,14.12
Kota Padang,5.15
Kota Solok,4.86
Kota Sawah Lunto,2.86
Kota Padang Panjang,4.94
Kota Bukittinggi,5.12
Kota Payakumbuh,7.88
Kota Pariaman,7.86
RIAU,11.85
Kuantan Singingi,21.28
Indragiri Hulu,15.97
Indragiri Hilir,14.85
Pelalawan,19.8
Siak,5.45
Kampar,11.69
Rokan Hulu,23.81
Bengkalis,11.56
Rokan Hilir,9.09
Kepulauan Meranti,-
Kota Pekanbaru,2.16
Kota Dumai,7.69
JAMBI,11.37
Kerinci,12.51
Merangin,14.05
Sarolangun,18.23
Batang Hari,17.2
Muaro Jambi,8.47
Tanjung Jabung Timur,13.97
