Nama Wilayah,
,Persentase Penduduk Miskin (P0) Menurut Kabupaten/Kota (Persen)
,2016
ACEH,16.73
Simeulue,19.93
Aceh Singkil,21.6
Aceh Selatan,13.48
Aceh Tenggara,14.46
Aceh Timur,15.06
Aceh Tengah,16.64
Aceh Barat,20.38
Aceh Besar,15.55
Pidie,21.25
Bireuen,15.95
Aceh Utara,19.46
Aceh Barat Daya,18.03
Gayo Lues,21.86
Aceh Tamiang,14.51
Nagan Raya,19.25
Aceh Jaya,15.01
Bener Meriah,21.43
Pidie Jaya,21.18
Kota Banda Aceh,7.41
Kota Sabang,17.33
Kota Langsa,11.09
Kota Lhokseumawe,11.98
Kota Subulussalam,19.57
SUMATERA UTARA,10.35
Nias,17.64
Mandailing Natal,10.98
Tapanuli Selatan,11.15
Tapanuli Tengah,14.58
Tapanuli Utara,11.25
Toba Samosir,10.08
Labuhan Batu,8.95
Asahan,11.86
Simalungun,10.81
Dairi,8.9
Karo,9.81
Deli Serdang,4.86
Langkat,11.36
Nias Selatan,18.6
Humbang Hasundutan,9.78
Pakpak Bharat,10.72
Samosir,14.4
Serdang Bedagai,9.53
Batu Bara,12.24
Padang Lawas Utara,10.87
Padang Lawas,8.69
Labuhan Batu Selatan,11.49
Labuhan Batu Utara,10.97
Nias Utara,30.92
Nias Barat,28.36
Kota Sibolga,13.3
Kota Tanjung Balai,14.49
Kota Pematang Siantar,9.99
Kota Tebing Tinggi,11.7
Kota Medan,9.3
Kota Binjai,6.67
Kota Padangsidimpuan,8.32
Kota Gunungsitoli,23.43
SUMATERA BARAT,7.09
Kepulauan Mentawai,15.12
Pesisir Selatan,7.92
Solok,9.32
Sijunjung,7.6
Tanah Datar,5.68
Padang Pariaman,8.91
Agam,7.83
Lima Puluh Kota,7.59
Pasaman,7.65
Solok Selatan,7.35
Dharmasraya,7.16
Pasaman Barat,7.4
Kota Padang,4.68
Kota Solok,3.86
Kota Sawah Lunto,2.21
Kota Padang Panjang,6.75
Kota Bukittinggi,5.48
Kota Payakumbuh,6.46
Kota Pariaman,5.23
RIAU,7.98
Kuantan Singingi,9.85
Indragiri Hulu,7.15
Indragiri Hilir,7.99
Pelalawan,11
Siak,5.52
Kampar,8.38
Rokan Hulu,11.05
Bengkalis,6.82
Rokan Hilir,7.97
Kepulauan Meranti,30.89
Kota Pekanbaru,3.07
Kota Dumai,4.74
JAMBI,8.41
Kerinci,7.48
Merangin,9.95
Sarolangun,9.33
Batang Hari,10.79
Muaro Jambi,4.3
