Nama Wilayah,
,Persentase Penduduk Miskin (P0) Menurut Kabupaten/Kota (Persen)
,2019
ACEH,15.32
Simeulue,18.99
Aceh Singkil,20.78
Aceh Selatan,13.09
Aceh Tenggara,13.43
Aceh Timur,14.47
Aceh Tengah,15.5
Aceh Barat,18.79
Aceh Besar,13.92
Pidie,19.46
Bireuen,13.56
Aceh Utara,17.39
Aceh Barat Daya,16.26
Gayo Lues,19.87
Aceh Tamiang,13.38
Nagan Raya,17.97
Aceh Jaya,13.36
Bener Meriah,19.3
Pidie Jaya,19.31
Kota Banda Aceh,7.22
Kota Sabang,15.6
Kota Langsa,10.57
Kota Lhokseumawe,11.18
Kota Subulussalam,17.95
SUMATERA UTARA,8.83
Nias,15.94
Mandailing Natal,9.11
Tapanuli Selatan,8.6
Tapanuli Tengah,12.53
Tapanuli Utara,9.48
Toba Samosir,8.6
Labuhan Batu,8.44
Asahan,9.68
Simalungun,8.81
Dairi,7.7
Karo,8.23
Deli Serdang,3.89
Langkat,9.91
Nias Selatan,16.45
Humbang Hasundutan,8.75
Pakpak Bharat,9.27
Samosir,12.52
Serdang Bedagai,7.9
Batu Bara,12.14
Padang Lawas Utara,9.6
Padang Lawas,8.28
Labuhan Batu Selatan,8.94
Labuhan Batu Utara,9.57
Nias Utara,24.99
Nias Barat,25.51
Kota Sibolga,12.36
Kota Tanjung Balai,14.04
Kota Pematang Siantar,8.63
Kota Tebing Tinggi,9.94
Kota Medan,8.08
Kota Binjai,5.66
Kota Padangsidimpuan,7.26
Kota Gunungsitoli,16.23
SUMATERA BARAT,6.42
Kepulauan Mentawai,14.43
Pesisir Selatan,7.88
Solok,7.98
Sijunjung,7.04
Tanah Datar,4.66
Padang Pariaman,7.1
Agam,6.75
Lima Puluh Kota,6.97
Pasaman,7.21
Solok Selatan,7.33
Dharmasraya,6.29
Pasaman Barat,7.14
Kota Padang,4.48
Kota Solok,3.24
Kota Sawah Lunto,2.17
Kota Padang Panjang,5.6
Kota Bukittinggi,4.6
Kota Payakumbuh,5.68
Kota Pariaman,4.76
RIAU,7.08
Kuantan Singingi,9.56
Indragiri Hulu,6.06
Indragiri Hilir,6.54
Pelalawan,9.62
Siak,5.03
Kampar,7.71
Rokan Hulu,10.53
Bengkalis,6.27
Rokan Hilir,7.01
Kepulauan Meranti,26.93
Kota Pekanbaru,2.52
Kota Dumai,3.56
JAMBI,7.6
Kerinci,7.13
Merangin,8.48
Sarolangun,8.45
Batang Hari,9.75
Muaro Jambi,3.83
