Nama Wilayah,
,Persentase Penduduk Miskin (P0) Menurut Kabupaten/Kota (Persen)
,2017
ACEH,16.89
Simeulue,20.2
Aceh Singkil,22.11
Aceh Selatan,14.07
Aceh Tenggara,14.86
Aceh Timur,15.25
Aceh Tengah,16.84
Aceh Barat,20.28
Aceh Besar,15.41
Pidie,21.43
Bireuen,15.87
Aceh Utara,19.78
Aceh Barat Daya,18.31
Gayo Lues,21.97
Aceh Tamiang,14.69
Nagan Raya,19.34
Aceh Jaya,14.85
Bener Meriah,21.14
Pidie Jaya,21.82
Kota Banda Aceh,7.44
Kota Sabang,17.66
Kota Langsa,11.24
Kota Lhokseumawe,12.32
Kota Subulussalam,19.71
SUMATERA UTARA,10.22
Nias,18.11
Mandailing Natal,11.02
Tapanuli Selatan,10.6
Tapanuli Tengah,14.66
Tapanuli Utara,11.35
Toba Samosir,10.19
Labuhan Batu,8.89
Asahan,11.67
Simalungun,10.65
Dairi,8.87
Karo,9.97
Deli Serdang,4.62
Langkat,11.15
Nias Selatan,18.48
Humbang Hasundutan,9.85
Pakpak Bharat,10.53
Samosir,14.72
Serdang Bedagai,9.3
Batu Bara,12.48
Padang Lawas Utara,10.7
Padang Lawas,9.1
Labuhan Batu Selatan,11.63
Labuhan Batu Utara,11.28
Nias Utara,29.06
Nias Barat,27.23
Kota Sibolga,13.69
Kota Tanjung Balai,14.46
Kota Pematang Siantar,10.1
Kota Tebing Tinggi,11.9
Kota Medan,9.11
Kota Binjai,6.75
Kota Padangsidimpuan,8.25
Kota Gunungsitoli,21.66
SUMATERA BARAT,6.87
Kepulauan Mentawai,14.67
Pesisir Selatan,7.79
Solok,9.06
Sijunjung,7.35
Tanah Datar,5.56
Padang Pariaman,8.46
Agam,7.59
Lima Puluh Kota,7.15
Pasaman,7.41
Solok Selatan,7.21
Dharmasraya,6.68
Pasaman Barat,7.26
Kota Padang,4.74
Kota Solok,3.66
Kota Sawah Lunto,2.01
Kota Padang Panjang,6.17
Kota Bukittinggi,5.35
Kota Payakumbuh,5.88
Kota Pariaman,5.2
RIAU,7.78
Kuantan Singingi,9.97
Indragiri Hulu,6.94
Indragiri Hilir,7.7
Pelalawan,10.25
Siak,5.8
Kampar,8.02
Rokan Hulu,10.91
Bengkalis,6.85
Rokan Hilir,7.88
Kepulauan Meranti,28.99
Kota Pekanbaru,3.05
Kota Dumai,4.57
JAMBI,8.19
Kerinci,7.45
Merangin,9.43
Sarolangun,8.87
Batang Hari,10.33
Muaro Jambi,4.37
