Nama Wilayah,
,Persentase Penduduk Miskin (P0) Menurut Kabupaten/Kota (Persen)
,2014
ACEH,16.98
Simeulue,19.92
Aceh Singkil,17.77
Aceh Selatan,12.79
Aceh Tenggara,13.75
Aceh Timur,15.88
Aceh Tengah,16.99
Aceh Barat,22.97
Aceh Besar,16.13
Pidie,20.29
Bireuen,16.94
Aceh Utara,19.58
Aceh Barat Daya,17.99
Gayo Lues,21.43
Aceh Tamiang,14.58
Nagan Raya,20.85
Aceh Jaya,16.52
Bener Meriah,22.45
Pidie Jaya,21.78
Kota Banda Aceh,7.78
Kota Sabang,17.02
Kota Langsa,12.08
Kota Lhokseumawe,11.93
Kota Subulussalam,19.72
SUMATERA UTARA,9.85
Nias,16.39
Mandailing Natal,9.28
Tapanuli Selatan,10.74
Tapanuli Tengah,14.47
Tapanuli Utara,11.06
Toba Samosir,9.23
Labuhan Batu,8.2
Asahan,10.98
Simalungun,10.2
Dairi,8.4
Karo,9.2
Deli Serdang,4.56
Langkat,9.99
Nias Selatan,17.81
Humbang Hasundutan,9.44
Pakpak Bharat,10.55
Samosir,13.2
Serdang Bedagai,8.98
Batu Bara,11.25
Padang Lawas Utara,9.6
Padang Lawas,8.03
Labuhan Batu Selatan,11.54
Labuhan Batu Utara,10.71
Nias Utara,29.28
Nias Barat,28.1
Kota Sibolga,12.26
Kota Tanjung Balai,14.02
Kota Pematang Siantar,10.35
Kota Tebing Tinggi,11.08
Kota Medan,9.12
Kota Binjai,6.38
Kota Padangsidimpuan,8.52
Kota Gunungsitoli,27.63
SUMATERA BARAT,6.89
Kepulauan Mentawai,14.96
Pesisir Selatan,7.82
Solok,9.53
Sijunjung,7.74
Tanah Datar,5.29
Padang Pariaman,8.39
Agam,7.02
Lima Puluh Kota,7.48
Pasaman,7.6
Solok Selatan,7.33
Dharmasraya,6.97
Pasaman Barat,7.08
Kota Padang,4.56
Kota Solok,4.16
Kota Sawah Lunto,2.25
Kota Padang Panjang,6.4
Kota Bukittinggi,4.96
Kota Payakumbuh,7.01
Kota Pariaman,5.12
RIAU,7.99
Kuantan Singingi,10.75
Indragiri Hulu,7.28
Indragiri Hilir,7.51
Pelalawan,11.15
Siak,5.22
Kampar,8.68
Rokan Hulu,10.13
Bengkalis,7.2
Rokan Hilir,7.28
Kepulauan Meranti,33.85
Kota Pekanbaru,3.17
Kota Dumai,4.83
JAMBI,8.39
Kerinci,7.43
Merangin,9.37
Sarolangun,10.17
Batang Hari,10.5
Muaro Jambi,4.45
