Nama Wilayah,
,Persentase Penduduk Miskin (P0) Menurut Kabupaten/Kota (Persen)
,2013
ACEH,17.72
Simeulue,20.57
Aceh Singkil,18.73
Aceh Selatan,13.44
Aceh Tenggara,14.39
Aceh Timur,16.59
Aceh Tengah,17.76
Aceh Barat,23.7
Aceh Besar,16.88
Pidie,21.12
Bireuen,17.65
Aceh Utara,20.34
Aceh Barat Daya,18.92
Gayo Lues,22.33
Aceh Tamiang,15.13
Nagan Raya,21.75
Aceh Jaya,17.53
Bener Meriah,23.47
Pidie Jaya,22.7
Kota Banda Aceh,8.03
Kota Sabang,18.31
Kota Langsa,12.62
Kota Lhokseumawe,12.47
Kota Subulussalam,20.69
SUMATERA UTARA,10.39
Nias,17.28
Mandailing Natal,9.62
Tapanuli Selatan,11.33
Tapanuli Tengah,15.41
Tapanuli Utara,11.68
Toba Samosir,9.54
Labuhan Batu,8.53
Asahan,11.6
Simalungun,10.45
Dairi,8.68
Karo,9.79
Deli Serdang,4.71
Langkat,10.44
Nias Selatan,18.83
Humbang Hasundutan,10
Pakpak Bharat,11.28
Samosir,14.01
Serdang Bedagai,9.35
Batu Bara,11.92
Padang Lawas Utara,10.28
Padang Lawas,8.59
Labuhan Batu Selatan,12.36
Labuhan Batu Utara,11.34
Nias Utara,30.94
Nias Barat,29.65
Kota Sibolga,12.9
Kota Tanjung Balai,14.85
Kota Pematang Siantar,10.93
Kota Tebing Tinggi,11.74
Kota Medan,9.64
Kota Binjai,6.75
Kota Padangsidimpuan,9.04
Kota Gunungsitoli,30.94
SUMATERA BARAT,7.56
Kepulauan Mentawai,16.12
Pesisir Selatan,8.64
Solok,10.26
Sijunjung,8.53
Tanah Datar,5.77
Padang Pariaman,9.17
Agam,7.68
Lima Puluh Kota,8.26
Pasaman,8.37
Solok Selatan,8.12
Dharmasraya,7.74
Pasaman Barat,7.86
Kota Padang,5.02
Kota Solok,4.6
Kota Sawah Lunto,2.28
Kota Padang Panjang,6.66
Kota Bukittinggi,5.36
Kota Payakumbuh,7.81
Kota Pariaman,5.35
RIAU,8.42
Kuantan Singingi,11.28
Indragiri Hulu,7.5
Indragiri Hilir,7.88
Pelalawan,12
Siak,5.54
Kampar,9.04
Rokan Hulu,10.86
Bengkalis,7.57
Rokan Hilir,7.73
Kepulauan Meranti,35.74
Kota Pekanbaru,3.27
Kota Dumai,4.98
JAMBI,8.41
Kerinci,7.35
Merangin,9.31
Sarolangun,10.51
Batang Hari,10.42
Muaro Jambi,4.58
