Tegal,18.5
Brebes,27.93
Kota Magelang,10.01
Kota Surakarta,13.64
Kota Salatiga,9.01
Kota Semarang,5.26
Kota Pekalongan,6.62
Kota Tegal,9.36
D I YOGYAKARTA,18.99
Kulon Progo,28.61
Bantul,19.43
Gunung Kidul,28.9
Sleman,12.56
Kota Yogyakarta,9.78
JAWA TIMUR,19.98
Pacitan,23.31
Ponorogo,18.23
Trenggalek,22.79
Tulungagung,17.83
Blitar,16.47
Kediri,18.98
Malang,15.66
Lumajang,20.09
Jember,18.57
Banyuwangi,15.33
Bondowoso,24.23
Situbondo,15.6
Probolinggo,27.42
Pasuruan,19.88
Sidoarjo,13.05
Mojokerto,14.86
Jombang,21.21
Nganjuk,23.79
Madiun,20.98
Magetan,16.87
Ngawi,23.33
Bojonegoro,26.37
Tuban,28.51
Lamongan,25.79
Gresik,23.98
Bangkalan,31.56
Sampang,39.42
Pamekasan,32.43
Sumenep,32.98
Kota Kediri,13.67
Kota Blitar,12.02
Kota Malang,7.19
Kota Probolinggo,16.19
Kota Pasuruan,12.61
Kota Mojokerto,10.46
Kota Madiun,7.07
Kota Surabaya,7.98
Kota Batu,9.71
BANTEN,9.07
Pandeglang,15.64
Lebak,14.43
Tangerang,7.18
Serang,9.47
Kota Tangerang,4.92
Kota Cilegon,4.71
Kota Serang,-
Kota Tangerang Selatan,-
BALI,6.63
Jembrana,9.92
Tabanan,7.46
Badung,4.28
Gianyar,5.98
Klungkung,9.14
Bangli,7.48
Karang Asem,8.95
Buleleng,8.68
Kota Denpasar,2.1
NUSA TENGGARA BARAT,24.99
Lombok Barat,28.97
Lombok Tengah,25.74
Lombok Timur,25.6
Sumbawa,28.78
Dompu,28.57
Bima,25.12
Sumbawa Barat,28.63
Lombok Utara,-
Kota Mataram,9.67
Kota Bima,11.85
NUSA TENGGARA TIMUR,27.51
Sumba Barat,42.74
Sumba Timur,39.08
Kupang,31.32
Timor Tengah Selatan,37.43
Timor Tengah Utara,30.12
Belu,21.02
Alor,28.49
Lembata,34.45
Flores Timur,14.38
Sikka,19.15
Ende,20.33
Ngada,17.28
Manggarai,31.41
Rote Ndao,28.26
Manggarai Barat,27.96
Sumba Tengah,42.96
Sumba Barat Daya,43.05
Nagekeo,16.05
Manggarai Timur,-
Sabu Raijua,-
Malaka,-
Kota Kupang,7.5
KALIMANTAN BARAT,12.91
Sambas,14
Bengkayang,11.88
Landak,24.95
Pontianak,8.26
Sanggau,7.97
Ketapang,17.94
Sintang,17.1
Kapuas Hulu,15.05
Sekadau,10.25
Melawi,19.5
Kayong Utara,18.9
Kubu Raya,-
Kota Pontianak,6.77
Kota Singkawang,7.02
KALIMANTAN TENGAH,9.38
Kotawaringin Barat,8.66
Kotawaringin Timur,11.33
Kapuas,9.3
Barito Selatan,10.43
Barito Utara,8.61
Sukamara,9
Lamandau,7.76
Seruyan,11.25
Katingan,8.68
Pulang Pisau,9.18
Gunung Mas,9.29
Barito Timur,12.34
Murung Raya,8.91
Kota Palangka Raya,5.75
KALIMANTAN SELATAN,7.01
Tanah Laut,7.62
Kota Baru,8.61
Banjar,4.24
Barito Kuala,8.17
Tapin,8.42
Hulu Sungai Selatan,9.68
Hulu Sungai Tengah,8.14
Hulu Sungai Utara,11.16
Tabalong,11.25
Tanah Bumbu,8.22
Balangan,11.35
Kota Banjarmasin,2.9
Kota Banjar Baru,4.08
KALIMANTAN TIMUR,11.04
Paser,16
Kutai Barat,14.04
Kutai Kartanegara,12.59
Kutai Timur,17.51
Berau,9.27
Penajam Paser Utara,17.59
Mahakam Hulu,-
Kota Balikpapan,3.74
Kota Samarinda,6.6
Kota Bontang,7.87
KALIMANTAN UTARA,11.04
Malinau,23.6
Bulungan,22.31
Tana Tidung,-
Nunukan,20.02
Kota Tarakan,9.54
SULAWESI UTARA,11.42
Bolaang Mongondow,13.2
Minahasa,10.31
Kepulauan Sangihe,17.7
Kepulauan Talaud,15.77
Minahasa Selatan,13.61
Minahasa Utara,10.14
Bolaang Mongondow Utara,13.03
Siau Tagulandang Biaro,16.14
Minahasa Tenggara,22.21
Bolaang Mongondow Selatan,-
Bolaang Mongondow Timur,-
Kota Manado,5.43
Kota Bitung,11.14
Kota Tomohon,8.65
