Nama Wilayah,
,Persentase Penduduk Miskin (P0) Menurut Kabupaten/Kota (Persen)
,2008
ACEH,23.55
Simeulue,26.45
Aceh Singkil,23.27
Aceh Selatan,19.4
Aceh Tenggara,18.51
Aceh Timur,24.05
Aceh Tengah,23.36
Aceh Barat,29.96
Aceh Besar,21.52
Pidie,28.11
Bireuen,23.27
Aceh Utara,27.56
Aceh Barat Daya,23.42
Gayo Lues,26.57
Aceh Tamiang,22.29
Nagan Raya,28.11
Aceh Jaya,23.86
Bener Meriah,29.21
Pidie Jaya,30.26
Kota Banda Aceh,9.56
Kota Sabang,25.72
Kota Langsa,17.97
Kota Lhokseumawe,15.87
Kota Subulussalam,28.99
SUMATERA UTARA,12.47
Nias,25.19
Mandailing Natal,14.46
Tapanuli Selatan,13.77
Tapanuli Tengah,19.35
Tapanuli Utara,14.15
Toba Samosir,11.62
Labuhan Batu,10.76
Asahan,12.89
Simalungun,14.75
Dairi,11.07
Karo,12.86
Deli Serdang,5.16
Langkat,14.81
Nias Selatan,24.36
Humbang Hasundutan,12.99
Pakpak Bharat,15.02
Samosir,18.76
Serdang Bedagai,10.61
Batu Bara,13.64
Padang Lawas Utara,-
Padang Lawas,-
Labuhan Batu Selatan,-
Labuhan Batu Utara,-
Nias Utara,-
Nias Barat,-
Kota Sibolga,17.67
Kota Tanjung Balai,18.35
Kota Pematang Siantar,13.36
Kota Tebing Tinggi,16.5
Kota Medan,10.43
Kota Binjai,8.12
Kota Padangsidimpuan,11.61
Kota Gunungsitoli,-
SUMATERA BARAT,10.57
Kepulauan Mentawai,22.86
Pesisir Selatan,11.36
Solok,13.43
Sijunjung,11.51
Tanah Datar,7.52
Padang Pariaman,14.15
Agam,11.2
Lima Puluh Kota,11.01
Pasaman,14.44
Solok Selatan,13.41
Dharmasraya,12.53
Pasaman Barat,10.96
Kota Padang,6.4
Kota Solok,7.32
Kota Sawah Lunto,1.94
Kota Padang Panjang,8.24
Kota Bukittinggi,7.2
Kota Payakumbuh,10.96
Kota Pariaman,5.33
RIAU,10.79
Kuantan Singingi,16.51
Indragiri Hulu,12.05
Indragiri Hilir,13.19
Pelalawan,18.63
Siak,7.09
Kampar,11.45
Rokan Hulu,18.05
Bengkalis,8.94
Rokan Hilir,10.59
Kepulauan Meranti,-
Kota Pekanbaru,3.63
Kota Dumai,7.42
JAMBI,9.28
Kerinci,7.71
Merangin,9.5
Sarolangun,11.69
Batang Hari,10.49
Muaro Jambi,4.35
Tanjung Jabung Timur,13.49
