Nama Wilayah,
,Persentase Penduduk Miskin (P0) Menurut Kabupaten/Kota (Persen)
,2004
ACEH,28.47
Simeulue,34.26
Aceh Singkil,28.85
Aceh Selatan,27.56
Aceh Tenggara,23.87
Aceh Timur,29.98
Aceh Tengah,27.93
Aceh Barat,35.65
Aceh Besar,29.89
Pidie,35.24
Bireuen,29.25
Aceh Utara,34.21
Aceh Barat Daya,27.98
Gayo Lues,32.38
Aceh Tamiang,25.23
Nagan Raya,35.54
Aceh Jaya,31.6
Bener Meriah,-
Pidie Jaya,-
Kota Banda Aceh,8.89
Kota Sabang,31.46
Kota Langsa,15.29
Kota Lhokseumawe,14.98
Kota Subulussalam,-
SUMATERA UTARA,14.93
Nias,31.58
Mandailing Natal,21.31
Tapanuli Selatan,22.08
Tapanuli Tengah,31.47
Tapanuli Utara,19.16
Toba Samosir,20.37
Labuhan Batu,14.16
Asahan,12.91
Simalungun,17.94
Dairi,21.16
Karo,20
Deli Serdang,7.91
Langkat,19.89
Nias Selatan,32.15
Humbang Hasundutan,20.11
Pakpak Bharat,22.62
Samosir,-
Serdang Bedagai,-
Batu Bara,-
Padang Lawas Utara,-
Padang Lawas,-
Labuhan Batu Selatan,-
Labuhan Batu Utara,-
Nias Utara,-
Nias Barat,-
Kota Sibolga,9.01
Kota Tanjung Balai,12.53
Kota Pematang Siantar,11.55
Kota Tebing Tinggi,10.1
Kota Medan,7.13
Kota Binjai,6.4
Kota Padangsidimpuan,13.65
Kota Gunungsitoli,-
SUMATERA BARAT,10.46
Kepulauan Mentawai,17.59
Pesisir Selatan,12.44
Solok,14.4
Sijunjung,13.54
Tanah Datar,7.04
Padang Pariaman,12.53
Agam,13.4
Lima Puluh Kota,12.26
Pasaman,13.22
Solok Selatan,-
Dharmasraya,-
Pasaman Barat,-
Kota Padang,4.07
Kota Solok,5.5
Kota Sawah Lunto,-
Kota Padang Panjang,3.71
Kota Bukittinggi,3.32
Kota Payakumbuh,6.1
Kota Pariaman,7.69
RIAU,13.12
Kuantan Singingi,25.41
Indragiri Hulu,19.62
Indragiri Hilir,18.34
Pelalawan,24.71
Siak,9.62
Kampar,14.96
Rokan Hulu,29.13
Bengkalis,10.87
Rokan Hilir,11.6
Kepulauan Meranti,-
Kota Pekanbaru,4.35
Kota Dumai,10.01
JAMBI,12.45
Kerinci,12.41
Merangin,15
Sarolangun,20.25
Batang Hari,19.01
Muaro Jambi,9.65
Tanjung Jabung Timur,11.61
Tanjung Jabung Barat,15.73
