Wilayah,,,
,Indeks Kedalaman Kemiskinan (P1) Menurut Daerah,,
,2009,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,-,-,1.91
Desa,-,-,3.05
Kota+Desa,-,-,2.5
