Wilayah,,,
,Indeks Kedalaman Kemiskinan (P1) Menurut Daerah,,
,2002,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,-,-,2.59
Desa,-,-,3.34
Kota+Desa,-,-,3.01
