Wilayah,,,
,Indeks Kedalaman Kemiskinan (P1) Menurut Daerah,,
,2017,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,1.24,1.24,-
Desa,2.49,2.43,-
Kota+Desa,1.83,1.79,-
