Wilayah,,,
,Indeks Kedalaman Kemiskinan (P1) Menurut Daerah,,
,2013,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,1.25,1.41,-
Desa,2.24,2.37,-
Kota+Desa,1.75,1.89,-
