Wilayah,,,
,Indeks Kedalaman Kemiskinan (P1) Menurut Daerah,,
,2008,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,-,-,2.07
Desa,-,-,3.42
Kota+Desa,-,-,2.77
