Wilayah,,,
,Indeks Kedalaman Kemiskinan (P1) Menurut Daerah,,
,2023,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,1.16,-,-
Desa,2.03,-,-
Kota+Desa,1.53,-,-
