Wilayah,,,
,Indeks Kedalaman Kemiskinan (P1) Menurut Daerah,,
,2010,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,-,-,1.57
Desa,-,-,2.8
Kota+Desa,-,-,2.21
