Wilayah,,,
,Indeks Kedalaman Kemiskinan (P1) Menurut Daerah,,
,2021,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,1.29,1.23,-
Desa,2.27,2.25,-
Kota+Desa,1.71,1.67,-
