Wilayah,,,
,Indeks Kedalaman Kemiskinan (P1) Menurut Daerah,,
,2019,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,1.05,1.02,-
Desa,2.18,2.11,-
Kota+Desa,1.55,1.5,-
