Nama Wilayah,
,Garis Kemiskinan Menurut Kabupaten/Kota (Rupiah/kapita/bulan)
,2006
ACEH,198858
Simeulue,201689
Aceh Singkil,191539
Aceh Selatan,186227
Aceh Tenggara,151263
Aceh Timur,210094
Aceh Tengah,232783
Aceh Barat,265514
Aceh Besar,259910
Pidie,232598
Bireuen,186844
Aceh Utara,177098
Aceh Barat Daya,176979
Gayo Lues,201566
Aceh Tamiang,196461
Nagan Raya,235306
Aceh Jaya,200165
Bener Meriah,233786
Pidie Jaya,-
Kota Banda Aceh,317435
Kota Sabang,256447
Kota Langsa,157377
Kota Lhokseumawe,166202
Kota Subulussalam,-
SUMATERA UTARA,162677
Nias,137389
Mandailing Natal,155222
Tapanuli Selatan,161900
Tapanuli Tengah,168478
Tapanuli Utara,158044
Toba Samosir,174428
Labuhan Batu,174094
Asahan,153669
Simalungun,161518
Dairi,149554
Karo,214589
Deli Serdang,155671
Langkat,173890
Nias Selatan,116885
Humbang Hasundutan,148718
Pakpak Bharat,118587
Samosir,140149
Serdang Bedagai,156990
Batu Bara,-
Padang Lawas Utara,-
Padang Lawas,-
Labuhan Batu Selatan,-
Labuhan Batu Utara,-
Nias Utara,-
Nias Barat,-
Kota Sibolga,171483
Kota Tanjung Balai,170373
Kota Pematang Siantar,183419
Kota Tebing Tinggi,177933
Kota Medan,197437
Kota Binjai,168935
Kota Padangsidimpuan,173308
Kota Gunungsitoli,-
SUMATERA BARAT,154218
Kepulauan Mentawai,97769
Pesisir Selatan,134973
Solok,152491
Sijunjung,151200
Tanah Datar,143101
Padang Pariaman,150858
Agam,139369
Lima Puluh Kota,156890
Pasaman,132586
Solok Selatan,135239
Dharmasraya,167743
Pasaman Barat,153445
Kota Padang,170557
Kota Solok,142400
Kota Sawah Lunto,112105
Kota Padang Panjang,152553
Kota Bukittinggi,172506
Kota Payakumbuh,161934
Kota Pariaman,167391
RIAU,185063
Kuantan Singingi,203695
Indragiri Hulu,189349
Indragiri Hilir,159988
Pelalawan,230623
Siak,186800
Kampar,189302
Rokan Hulu,214709
Bengkalis,158220
Rokan Hilir,149237
Kepulauan Meranti,-
Kota Pekanbaru,183900
Kota Dumai,201066
JAMBI,154911
Kerinci,143563
Merangin,165689
Sarolangun,190913
Batang Hari,166481
Muaro Jambi,133046
Tanjung Jabung Timur,144745
Tanjung Jabung Barat,147664
Tebo,164075
Bungo,135530
Kota Jambi,149004
Kota Sungai Penuh,-
SUMATERA SELATAN,160607
Ogan Komering Ulu,152548
Ogan Komering Ilir,148949
Muara Enim,167525
Lahat,164624
Musi Rawas,181992
Musi Banyuasin,188164
Banyu Asin,154398
Ogan Komering Ulu Selatan,134521
Ogan Komering Ulu Timur,143400
Ogan Ilir,172179
Empat Lawang,-
Penukal Abab Lematang Ilir,-
Musi Rawas Utara,-
Kota Palembang,169975
Kota Prabumulih,157754
Kota Pagar Alam,130053
Kota Lubuklinggau,174863
BENGKULU,160641
Bengkulu Selatan,148927
Rejang Lebong,165007
Bengkulu Utara,166935
Kaur,137793
Seluma,177209
Mukomuko,166740
Lebong,147002
Kepahiang,153050
Bengkulu Tengah,-
Kota Bengkulu,185651
LAMPUNG,144934
Lampung Barat,145265
Tanggamus,138942
Lampung Selatan,147772
Lampung Timur,162096
Lampung Tengah,150698
Lampung Utara,152070
Way Kanan,134432
Tulangbawang,141021
Pesawaran,-
Pringsewu,-
Mesuji,-
Tulang Bawang Barat,-
Pesisir Barat,-
Kota Bandar Lampung,183912
Kota Metro,133986
KEP. BANGKA BELITUNG,212094
Bangka,197372
Belitung,232804
Bangka Barat,192411
Bangka Tengah,244769
Bangka Selatan,194114
Belitung Timur,218566
Kota Pangkal Pinang,224229
KEPULAUAN RIAU,228610
Karimun,170839
Bintan,188020
Natuna,107469
Lingga,213768
Kepulauan Anambas,-
Kota Batam,230708
Kota Tanjung Pinang,276251
DKI JAKARTA,250298
Kepulauan Seribu,279600
Kota Jakarta Selatan,276626
Kota Jakarta Timur,232826
Kota Jakarta Pusat,218777
Kota Jakarta Barat,220412
Kota Jakarta Utara,224708
JAWA BARAT,149673
Bogor,146710
Sukabumi,139165
Cianjur,141603
Bandung,152096
Garut,122972
Tasikmalaya,127576
Ciamis,152152
Kuningan,154250
Cirebon,157475
Majalengka,185099
Sumedang,165337
Indramayu,173277
Subang,180577
Purwakarta,162014
Karawang,178019
Bekasi,172982
Bandung Barat,-
Pangandaran,-
Kota Bogor,185185
Kota Sukabumi,181800
Kota Bandung,167102
Kota Cirebon,164549
Kota Bekasi,215245
Kota Depok,221615
Kota Cimahi,198832
Kota Tasikmalaya,146400
Kota Banjar,113763
JAWA TENGAH,142337
Cilacap,135406
Banyumas,158253
Purbalingga,146178
Banjarnegara,136765
Kebumen,149986
Purworejo,138748
Wonosobo,139766
Magelang,120111
Boyolali,136787
Klaten,191910
Sukoharjo,145884
Wonogiri,137241
Karanganyar,156733
Sragen,158011
Grobogan,151133
Blora,126957
Rembang,152740
Pati,172821
Kudus,164758
Jepara,163028
Demak,155282
Semarang,150294
Temanggung,120580
Kendal,156491
Batang,118985
Pekalongan,161603
Pemalang,144570
Tegal,150438
Brebes,151922
Kota Magelang,167813
Kota Surakarta,183766
Kota Salatiga,161527
Kota Semarang,167404
Kota Pekalongan,144066
Kota Tegal,184872
D I YOGYAKARTA,170720
Kulon Progo,162158
Bantul,177591
Gunung Kidul,147995
Sleman,192445
Kota Yogyakarta,235801
JAWA TIMUR,145205
Pacitan,135684
Ponorogo,128985
Trenggalek,120015
Tulungagung,165612
Blitar,147545
Kediri,132591
Malang,134582
Lumajang,122236
Jember,125305
Banyuwangi,154199
Bondowoso,141782
Situbondo,132613
Probolinggo,147571
Pasuruan,151269
Sidoarjo,190991
Mojokerto,171097
Jombang,166646
Nganjuk,164648
Madiun,151661
Magetan,132439
Ngawi,137480
Bojonegoro,138501
Tuban,144588
Lamongan,172062
Gresik,211785
Bangkalan,153382
Sampang,150142
Pamekasan,138201
Sumenep,152545
Kota Kediri,178910
Kota Blitar,168903
Kota Malang,190145
Kota Probolinggo,197818
Kota Pasuruan,164089
Kota Mojokerto,166204
Kota Madiun,166898
Kota Surabaya,202188
Kota Batu,195555
BANTEN,160688
Pandeglang,144543
Lebak,125277
Tangerang,190584
Serang,133582
Kota Tangerang,209937
Kota Cilegon,174459
Kota Serang,-
Kota Tangerang Selatan,-
BALI,161763
Jembrana,186451
Tabanan,205097
Badung,217507
Gianyar,170300
Klungkung,158478
Bangli,144944
Karang Asem,128159
Buleleng,148019
Kota Denpasar,215936
NUSA TENGGARA BARAT,140712
Lombok Barat,147578
Lombok Tengah,154290
Lombok Timur,150688
Sumbawa,162769
Dompu,135109
Bima,136502
Sumbawa Barat,193913
Lombok Utara,-
Kota Mataram,168280
Kota Bima,135033
NUSA TENGGARA TIMUR,114982
Sumba Barat,128931
Sumba Timur,126960
Kupang,120115
Timor Tengah Selatan,99812
Timor Tengah Utara,116706
Belu,99183
Alor,108271
Lembata,127218
Flores Timur,118034
Sikka,105270
Ende,113184
Ngada,107372
Manggarai,111052
Rote Ndao,100107
Manggarai Barat,110184
Sumba Tengah,-
Sumba Barat Daya,-
Nagekeo,-
Manggarai Timur,-
Sabu Raijua,-
Malaka,-
Kota Kupang,151112
KALIMANTAN BARAT,134747
Sambas,139468
Bengkayang,118932
Landak,126325
Pontianak,133751
Sanggau,120902
Ketapang,154070
Sintang,154585
Kapuas Hulu,141617
Sekadau,115857
Melawi,162950
Kayong Utara,-
Kubu Raya,-
Kota Pontianak,158130
Kota Singkawang,158730
KALIMANTAN TENGAH,151905
Kotawaringin Barat,160836
Kotawaringin Timur,162068
Kapuas,115714
Barito Selatan,165281
Barito Utara,162490
Sukamara,195805
Lamandau,174853
Seruyan,141938
Katingan,154532
Pulang Pisau,152487
Gunung Mas,161768
Barito Timur,172697
Murung Raya,153539
Kota Palangka Raya,159875
KALIMANTAN SELATAN,147915
Tanah Laut,159626
Kota Baru,153459
Banjar,132029
Barito Kuala,126197
Tapin,140743
Hulu Sungai Selatan,152307
Hulu Sungai Tengah,139356
Hulu Sungai Utara,140669
Tabalong,152152
Tanah Bumbu,166868
Balangan,141675
Kota Banjarmasin,137388
Kota Banjar Baru,152451
KALIMANTAN TIMUR,207282
Paser,158552
Kutai Barat,202109
Kutai Kartanegara,199960
Kutai Timur,217228
Berau,211500
Penajam Paser Utara,176681
Mahakam Hulu,-
Kota Balikpapan,169637
Kota Samarinda,202572
Kota Bontang,194687
KALIMANTAN UTARA,207282
Malinau,271583
Bulungan,171809
Tana Tidung,-
Nunukan,174504
Kota Tarakan,210510
SULAWESI UTARA,145285
Bolaang Mongondow,141811
Minahasa,147002
Kepulauan Sangihe,137755
Kepulauan Talaud,130525
Minahasa Selatan,163465
Minahasa Utara,154702
Bolaang Mongondow Utara,-
Siau Tagulandang Biaro,-
Minahasa Tenggara,-
Bolaang Mongondow Selatan,-
Bolaang Mongondow Timur,-
Kota Manado,174277
Kota Bitung,183234
Kota Tomohon,193024
Kota Kotamobagu,-
