Nama Wilayah,
,Garis Kemiskinan Menurut Kabupaten/Kota (Rupiah/kapita/bulan)
,2008
ACEH,248627
Simeulue,253123
Aceh Singkil,213997
Aceh Selatan,203761
Aceh Tenggara,165925
Aceh Timur,256739
Aceh Tengah,283307
Aceh Barat,335955
Aceh Besar,285876
Pidie,277688
Bireuen,214801
Aceh Utara,218970
Aceh Barat Daya,231460
Gayo Lues,231260
Aceh Tamiang,240753
Nagan Raya,288593
Aceh Jaya,215382
Bener Meriah,272217
Pidie Jaya,274078
Kota Banda Aceh,362992
Kota Sabang,310697
Kota Langsa,199628
Kota Lhokseumawe,194884
Kota Subulussalam,168953
SUMATERA UTARA,203514
Nias,203882
Mandailing Natal,180164
Tapanuli Selatan,188158
Tapanuli Tengah,210534
Tapanuli Utara,183605
Toba Samosir,209255
Labuhan Batu,193743
Asahan,174787
Simalungun,201811
Dairi,165193
Karo,236371
Deli Serdang,182786
Langkat,216320
Nias Selatan,164154
Humbang Hasundutan,184341
Pakpak Bharat,142420
Samosir,156352
Serdang Bedagai,194387
Batu Bara,189552
Padang Lawas Utara,-
Padang Lawas,-
Labuhan Batu Selatan,-
Labuhan Batu Utara,-
Nias Utara,-
Nias Barat,-
Kota Sibolga,224259
Kota Tanjung Balai,233772
Kota Pematang Siantar,241238
Kota Tebing Tinggi,237294
Kota Medan,240319
Kota Binjai,223697
Kota Padangsidimpuan,228382
Kota Gunungsitoli,-
SUMATERA BARAT,205240
Kepulauan Mentawai,129094
Pesisir Selatan,184077
Solok,192928
Sijunjung,216938
Tanah Datar,179321
Padang Pariaman,222744
Agam,193185
Lima Puluh Kota,190249
Pasaman,199846
Solok Selatan,194363
Dharmasraya,184683
Pasaman Barat,205682
Kota Padang,237999
Kota Solok,202368
Kota Sawah Lunto,175434
Kota Padang Panjang,214562
Kota Bukittinggi,245094
Kota Payakumbuh,220889
Kota Pariaman,238384
RIAU,240811
Kuantan Singingi,242455
Indragiri Hulu,231894
Indragiri Hilir,217031
Pelalawan,286761
Siak,245192
Kampar,241279
Rokan Hulu,288961
Bengkalis,255670
Rokan Hilir,185264
Kepulauan Meranti,-
Kota Pekanbaru,241428
Kota Dumai,256806
JAMBI,197089
Kerinci,178622
Merangin,190659
Sarolangun,253474
Batang Hari,196903
Muaro Jambi,165606
Tanjung Jabung Timur,191981
Tanjung Jabung Barat,202450
Tebo,190657
Bungo,162179
Kota Jambi,231149
Kota Sungai Penuh,-
SUMATERA SELATAN,210893
Ogan Komering Ulu,189810
Ogan Komering Ilir,173700
Muara Enim,210095
Lahat,208836
Musi Rawas,220070
Musi Banyuasin,238773
Banyu Asin,212328
Ogan Komering Ulu Selatan,162100
Ogan Komering Ulu Timur,177015
Ogan Ilir,205432
Empat Lawang,185394
Penukal Abab Lematang Ilir,-
Musi Rawas Utara,-
Kota Palembang,244223
Kota Prabumulih,240418
Kota Pagar Alam,163329
Kota Lubuklinggau,265922
BENGKULU,202428
Bengkulu Selatan,178157
Rejang Lebong,238072
Bengkulu Utara,177042
Kaur,159641
Seluma,210229
Mukomuko,183293
Lebong,173299
Kepahiang,176807
Bengkulu Tengah,-
Kota Bengkulu,257536
LAMPUNG,186290
Lampung Barat,171768
Tanggamus,169690
Lampung Selatan,186242
Lampung Timur,201239
Lampung Tengah,172667
Lampung Utara,197195
Way Kanan,159311
Tulangbawang,165055
Pesawaran,-
Pringsewu,-
Mesuji,-
Tulang Bawang Barat,-
Pesisir Barat,-
Kota Bandar Lampung,239808
Kota Metro,168835
KEP. BANGKA BELITUNG,254112
Bangka,243483
Belitung,293222
Bangka Barat,225307
Bangka Tengah,281739
Bangka Selatan,213756
Belitung Timur,289369
Kota Pangkal Pinang,262302
KEPULAUAN RIAU,276400
Karimun,236708
Bintan,251976
Natuna,172104
Lingga,282552
Kepulauan Anambas,-
Kota Batam,316740
Kota Tanjung Pinang,363831
DKI JAKARTA,298237
Kepulauan Seribu,314358
Kota Jakarta Selatan,334173
Kota Jakarta Timur,303390
Kota Jakarta Pusat,262251
Kota Jakarta Barat,275759
Kota Jakarta Utara,292656
JAWA BARAT,190788
Bogor,173281
Sukabumi,157804
Cianjur,162645
Bandung,189998
Garut,154245
Tasikmalaya,137271
Ciamis,163495
Kuningan,160274
Cirebon,199046
Majalengka,210526
Sumedang,186166
Indramayu,212616
Subang,184075
Purwakarta,173986
Karawang,187037
Bekasi,191737
Bandung Barat,167326
Pangandaran,-
Kota Bogor,223218
Kota Sukabumi,253697
Kota Bandung,209171
Kota Cirebon,202383
Kota Bekasi,265446
Kota Depok,269527
Kota Cimahi,258213
Kota Tasikmalaya,221105
Kota Banjar,162152
JAWA TENGAH,181877
Cilacap,161646
Banyumas,189735
Purbalingga,164046
Banjarnegara,158702
Kebumen,188042
Purworejo,156632
Wonosobo,147687
Magelang,146910
Boyolali,161660
Klaten,240551
Sukoharjo,182624
Wonogiri,155000
Karanganyar,173222
Sragen,166014
Grobogan,165302
Blora,144710
Rembang,172010
Pati,220352
Kudus,217005
Jepara,201625
Demak,173075
Semarang,164333
Temanggung,146268
Kendal,182113
Batang,151411
Pekalongan,205028
Pemalang,185526
Tegal,180878
Brebes,192162
Kota Magelang,228385
Kota Surakarta,236751
Kota Salatiga,211260
Kota Semarang,221357
Kota Pekalongan,223167
Kota Tegal,244380
D I YOGYAKARTA,202362
Kulon Progo,197507
Bantul,196509
Gunung Kidul,157071
Sleman,212031
Kota Yogyakarta,263996
JAWA TIMUR,179819
Pacitan,150734
Ponorogo,150572
Trenggalek,138454
Tulungagung,174251
Blitar,162667
Kediri,164818
Malang,171080
Lumajang,147758
Jember,158377
Banyuwangi,169520
Bondowoso,160958
Situbondo,173795
Probolinggo,178717
Pasuruan,175195
Sidoarjo,222101
Mojokerto,187127
Jombang,184252
Nganjuk,176322
Madiun,163321
Magetan,152841
Ngawi,147918
Bojonegoro,149846
Tuban,151582
Lamongan,177003
Gresik,225554
Bangkalan,193525
Sampang,147399
Pamekasan,150523
Sumenep,161732
Kota Kediri,234709
Kota Blitar,213578
Kota Malang,249320
Kota Probolinggo,262053
Kota Pasuruan,212149
Kota Mojokerto,222410
Kota Madiun,216127
Kota Surabaya,250015
Kota Batu,229474
BANTEN,191943
Pandeglang,162905
Lebak,160190
Tangerang,208859
Serang,159848
Kota Tangerang,236094
Kota Cilegon,195864
Kota Serang,-
Kota Tangerang Selatan,-
BALI,197325
Jembrana,193490
Tabanan,239670
Badung,234959
Gianyar,185670
Klungkung,175268
Bangli,172536
Karang Asem,157223
Buleleng,170448
Kota Denpasar,221165
NUSA TENGGARA BARAT,182024
Lombok Barat,194190
Lombok Tengah,178740
Lombok Timur,183325
Sumbawa,176586
Dompu,151445
Bima,159066
Sumbawa Barat,217218
Lombok Utara,-
Kota Mataram,202868
Kota Bima,172255
NUSA TENGGARA TIMUR,161639
Sumba Barat,159963
Sumba Timur,175986
Kupang,155718
Timor Tengah Selatan,145298
Timor Tengah Utara,153615
Belu,149814
Alor,141085
Lembata,167998
Flores Timur,146947
Sikka,147940
Ende,156772
Ngada,146513
Manggarai,157795
Rote Ndao,146831
Manggarai Barat,145329
Sumba Tengah,144672
Sumba Barat Daya,179317
Nagekeo,158294
Manggarai Timur,-
Sabu Raijua,-
Malaka,-
Kota Kupang,252195
KALIMANTAN BARAT,168942
Sambas,163773
Bengkayang,146825
Landak,163954
Pontianak,154362
Sanggau,141341
Ketapang,178060
Sintang,182626
Kapuas Hulu,163380
Sekadau,137343
Melawi,204947
Kayong Utara,136037
Kubu Raya,174092
Kota Pontianak,193984
Kota Singkawang,194818
KALIMANTAN TENGAH,197325
Kotawaringin Barat,186618
Kotawaringin Timur,217684
Kapuas,166944
Barito Selatan,213197
Barito Utara,206022
Sukamara,230697
Lamandau,214994
Seruyan,178657
Katingan,192808
Pulang Pisau,205288
Gunung Mas,190043
Barito Timur,232539
Murung Raya,210392
Kota Palangka Raya,191951
KALIMANTAN SELATAN,190067
Tanah Laut,215687
Kota Baru,183271
Banjar,164654
Barito Kuala,160183
Tapin,181842
Hulu Sungai Selatan,223001
Hulu Sungai Tengah,181999
Hulu Sungai Utara,182758
Tabalong,213778
Tanah Bumbu,210113
Balangan,171662
Kota Banjarmasin,192280
Kota Banjar Baru,218949
KALIMANTAN TIMUR,244084
Paser,182782
Kutai Barat,239906
Kutai Kartanegara,247848
Kutai Timur,257155
Berau,259227
Penajam Paser Utara,225972
Mahakam Hulu,-
Kota Balikpapan,251490
Kota Samarinda,249006
Kota Bontang,240748
KALIMANTAN UTARA,244084
Malinau,285195
Bulungan,199736
Tana Tidung,-
Nunukan,198096
Kota Tarakan,296000
SULAWESI UTARA,180744
Bolaang Mongondow,164398
Minahasa,163527
Kepulauan Sangihe,168309
Kepulauan Talaud,158347
Minahasa Selatan,206890
Minahasa Utara,167806
Bolaang Mongondow Utara,155068
Siau Tagulandang Biaro,173926
Minahasa Tenggara,191315
Bolaang Mongondow Selatan,-
Bolaang Mongondow Timur,-
Kota Manado,196092
Kota Bitung,211753
Kota Tomohon,201975
