Nama Wilayah,
,Garis Kemiskinan Menurut Kabupaten/Kota (Rupiah/kapita/bulan)
,2007
ACEH,218143
Simeulue,216518
Aceh Singkil,208087
Aceh Selatan,196167
Aceh Tenggara,155423
Aceh Timur,221862
Aceh Tengah,246435
Aceh Barat,297287
Aceh Besar,266749
Pidie,249440
Bireuen,200060
Aceh Utara,186286
Aceh Barat Daya,198562
Gayo Lues,203848
Aceh Tamiang,206110
Nagan Raya,257193
Aceh Jaya,212762
Bener Meriah,252495
Pidie Jaya,228601
Kota Banda Aceh,346750
Kota Sabang,300351
Kota Langsa,175149
Kota Lhokseumawe,177523
Kota Subulussalam,166693
SUMATERA UTARA,178132
Nias,163308
Mandailing Natal,166287
Tapanuli Selatan,175724
Tapanuli Tengah,179440
Tapanuli Utara,168539
Toba Samosir,191574
Labuhan Batu,184401
Asahan,161480
Simalungun,169699
Dairi,154046
Karo,223830
Deli Serdang,156821
Langkat,186595
Nias Selatan,128852
Humbang Hasundutan,162593
Pakpak Bharat,121844
Samosir,153888
Serdang Bedagai,172585
Batu Bara,164931
Padang Lawas Utara,-
Padang Lawas,-
Labuhan Batu Selatan,-
Labuhan Batu Utara,-
Nias Utara,-
Nias Barat,-
Kota Sibolga,179033
Kota Tanjung Balai,178698
Kota Pematang Siantar,199185
Kota Tebing Tinggi,189744
Kota Medan,201330
Kota Binjai,173323
Kota Padangsidimpuan,191064
Kota Gunungsitoli,-
SUMATERA BARAT,180669
Kepulauan Mentawai,104192
Pesisir Selatan,152190
Solok,161746
Sijunjung,176492
Tanah Datar,162283
Padang Pariaman,182772
Agam,155561
Lima Puluh Kota,163783
Pasaman,164333
Solok Selatan,165708
Dharmasraya,175577
Pasaman Barat,178498
Kota Padang,197554
Kota Solok,170082
Kota Sawah Lunto,138108
Kota Padang Panjang,177861
Kota Bukittinggi,213155
Kota Payakumbuh,182906
Kota Pariaman,191549
RIAU,214034
Kuantan Singingi,218852
Indragiri Hulu,201855
Indragiri Hilir,188063
Pelalawan,263948
Siak,206507
Kampar,219449
Rokan Hulu,254183
Bengkalis,186670
Rokan Hilir,165850
Kepulauan Meranti,-
Kota Pekanbaru,198631
Kota Dumai,223133
JAMBI,172349
Kerinci,160018
Merangin,181158
Sarolangun,220848
Batang Hari,177632
Muaro Jambi,158962
Tanjung Jabung Timur,158909
Tanjung Jabung Barat,160161
Tebo,182438
Bungo,157134
Kota Jambi,161089
Kota Sungai Penuh,-
SUMATERA SELATAN,178209
Ogan Komering Ulu,168892
Ogan Komering Ilir,162533
Muara Enim,182844
Lahat,182003
Musi Rawas,206649
Musi Banyuasin,213120
Banyu Asin,171338
Ogan Komering Ulu Selatan,151093
Ogan Komering Ulu Timur,162262
Ogan Ilir,197403
Empat Lawang,175268
Penukal Abab Lematang Ilir,-
Musi Rawas Utara,-
Kota Palembang,188046
Kota Prabumulih,176460
Kota Pagar Alam,137667
Kota Lubuklinggau,183984
BENGKULU,170802
Bengkulu Selatan,152335
Rejang Lebong,172551
Bengkulu Utara,171744
Kaur,148526
Seluma,184488
Mukomuko,174677
Lebong,155040
Kepahiang,163052
Bengkulu Tengah,-
Kota Bengkulu,193546
LAMPUNG,157052
Lampung Barat,156280
Tanggamus,154645
Lampung Selatan,154976
Lampung Timur,180012
Lampung Tengah,163694
Lampung Utara,164829
Way Kanan,144223
Tulangbawang,156265
Pesawaran,-
Pringsewu,-
Mesuji,-
Tulang Bawang Barat,-
Pesisir Barat,-
Kota Bandar Lampung,202474
Kota Metro,149345
KEP. BANGKA BELITUNG,235379
Bangka,221655
Belitung,269924
Bangka Barat,206514
Bangka Tengah,258815
Bangka Selatan,208921
Belitung Timur,250523
Kota Pangkal Pinang,234580
KEPULAUAN RIAU,248241
Karimun,174936
Bintan,208350
Natuna,127742
Lingga,237538
Kepulauan Anambas,-
Kota Batam,255845
Kota Tanjung Pinang,294233
DKI JAKARTA,266874
Kepulauan Seribu,292173
Kota Jakarta Selatan,293628
Kota Jakarta Timur,248622
Kota Jakarta Pusat,230452
Kota Jakarta Barat,232735
Kota Jakarta Utara,240830
JAWA BARAT,165734
Bogor,152483
Sukabumi,145733
Cianjur,152748
Bandung,167065
Garut,134031
Tasikmalaya,138129
Ciamis,165414
Kuningan,163317
Cirebon,170979
Majalengka,210295
Sumedang,184226
Indramayu,194069
Subang,197500
Purwakarta,177322
Karawang,190712
Bekasi,185900
Bandung Barat,147512
Pangandaran,-
Kota Bogor,200888
Kota Sukabumi,208913
Kota Bandung,181142
Kota Cirebon,166309
Kota Bekasi,233535
Kota Depok,238774
Kota Cimahi,216894
Kota Tasikmalaya,162362
Kota Banjar,120736
JAWA TENGAH,154111
Cilacap,141840
Banyumas,164111
Purbalingga,148735
Banjarnegara,146531
Kebumen,162301
Purworejo,148607
Wonosobo,144809
Magelang,126638
Boyolali,152169
Klaten,203205
Sukoharjo,161638
Wonogiri,144144
Karanganyar,164134
Sragen,168185
Grobogan,163581
Blora,132933
Rembang,163449
Pati,185490
Kudus,172683
Jepara,170338
Demak,167405
Semarang,156597
Temanggung,129495
Kendal,171598
Batang,133680
Pekalongan,172110
Pemalang,160105
Tegal,159988
Brebes,165893
Kota Magelang,177920
Kota Surakarta,196959
Kota Salatiga,171722
Kota Semarang,171875
Kota Pekalongan,151517
Kota Tegal,197683
D I YOGYAKARTA,184965
Kulon Progo,173738
Bantul,189152
Gunung Kidul,158152
Sleman,198907
Kota Yogyakarta,249318
JAWA TIMUR,153145
Pacitan,144900
Ponorogo,135551
Trenggalek,130617
Tulungagung,174692
Blitar,159736
Kediri,141496
Malang,143218
Lumajang,125749
Jember,132240
Banyuwangi,159467
Bondowoso,149323
Situbondo,143857
Probolinggo,154458
Pasuruan,155491
Sidoarjo,200367
Mojokerto,181803
Jombang,173564
Nganjuk,175927
Madiun,161792
Magetan,140574
Ngawi,144611
Bojonegoro,145238
Tuban,148665
Lamongan,176738
Gresik,218085
Bangkalan,165483
Sampang,154536
Pamekasan,144286
Sumenep,159014
Kota Kediri,192843
Kota Blitar,181173
Kota Malang,201031
Kota Probolinggo,208272
Kota Pasuruan,175427
Kota Mojokerto,180370
Kota Madiun,178335
Kota Surabaya,207508
Kota Batu,207166
BANTEN,169485
Pandeglang,151763
Lebak,129911
Tangerang,203283
Serang,139429
Kota Tangerang,230829
Kota Cilegon,186161
Kota Serang,-
Kota Tangerang Selatan,-
BALI,165954
Jembrana,189393
Tabanan,209553
Badung,221695
Gianyar,172865
Klungkung,163286
Bangli,151360
Karang Asem,131745
Buleleng,154142
Kota Denpasar,220728
NUSA TENGGARA BARAT,150026
Lombok Barat,153893
Lombok Tengah,160661
Lombok Timur,156509
Sumbawa,171244
Dompu,143213
Bima,148018
Sumbawa Barat,212859
Lombok Utara,-
Kota Mataram,179019
Kota Bima,141188
NUSA TENGGARA TIMUR,126389
Sumba Barat,142042
Sumba Timur,137123
Kupang,135118
Timor Tengah Selatan,108836
Timor Tengah Utara,125983
Belu,109619
Alor,117417
Lembata,138074
Flores Timur,122671
Sikka,110833
Ende,122705
Ngada,120704
Manggarai,121699
Rote Ndao,106273
Manggarai Barat,115702
Sumba Tengah,116754
Sumba Barat Daya,123370
Nagekeo,142728
Manggarai Timur,-
Sabu Raijua,-
Malaka,-
Kota Kupang,169511
KALIMANTAN BARAT,142529
Sambas,151593
Bengkayang,127347
Landak,136398
Pontianak,138910
Sanggau,128112
Ketapang,162412
Sintang,169606
Kapuas Hulu,149409
Sekadau,121997
Melawi,178205
Kayong Utara,113215
Kubu Raya,-
Kota Pontianak,169342
Kota Singkawang,164997
KALIMANTAN TENGAH,162266
Kotawaringin Barat,166497
Kotawaringin Timur,173717
Kapuas,125410
Barito Selatan,179841
Barito Utara,177714
Sukamara,207268
Lamandau,188940
Seruyan,147397
Katingan,165750
Pulang Pisau,155334
Gunung Mas,182124
Barito Timur,190296
Murung Raya,164753
Kota Palangka Raya,164665
KALIMANTAN SELATAN,161514
Tanah Laut,177557
Kota Baru,159304
Banjar,142893
Barito Kuala,140589
Tapin,158375
Hulu Sungai Selatan,166073
Hulu Sungai Tengah,155030
Hulu Sungai Utara,150275
Tabalong,171912
Tanah Bumbu,171554
Balangan,160617
Kota Banjarmasin,149229
Kota Banjar Baru,164111
KALIMANTAN TIMUR,220368
Paser,162996
Kutai Barat,212225
Kutai Kartanegara,217131
Kutai Timur,232968
Berau,218137
Penajam Paser Utara,180452
Mahakam Hulu,-
Kota Balikpapan,226599
Kota Samarinda,218940
Kota Bontang,215107
KALIMANTAN UTARA,220368
Malinau,281406
Bulungan,179744
Tana Tidung,-
Nunukan,169476
Kota Tarakan,228142
SULAWESI UTARA,156550
Bolaang Mongondow,148009
Minahasa,160732
Kepulauan Sangihe,152482
Kepulauan Talaud,143102
Minahasa Selatan,181500
Minahasa Utara,165803
Bolaang Mongondow Utara,135433
Siau Tagulandang Biaro,158410
Minahasa Tenggara,172393
Bolaang Mongondow Selatan,-
Bolaang Mongondow Timur,-
Kota Manado,189167
Kota Bitung,190776
Kota Tomohon,195438
