Kota Kotamobagu,202539
SULAWESI TENGAH,209328
Banggai Kepulauan,182783
Banggai,207199
Morowali,226762
Poso,239875
Donggala,173004
Toli-Toli,173876
Buol,186798
Parigi Moutong,211586
Tojo Una-Una,234677
Sigi,-
Banggai Laut,-
Morowali Utara,-
Kota Palu,266407
SULAWESI SELATAN,187108
Kepulauan Selayar,180355
Bulukumba,177859
Bantaeng,142972
Jeneponto,188731
Takalar,179994
Gowa,195452
Sinjai,169415
Maros,212544
Pangkajene Dan Kepulauan,185923
Barru,194138
Bone,167601
Soppeng,170178
Wajo,196543
Sidenreng Rappang,185330
Pinrang,176376
Enrekang,190151
Luwu,184095
Tana Toraja,172445
Luwu Utara,192085
Luwu Timur,184242
Toraja Utara,-
Kota Makassar,209582
Kota Parepare,188525
Kota Palopo,185464
SULAWESI TENGGARA,200787
Buton,165198
Muna,217599
Konawe,203631
Kolaka,228060
Konawe Selatan,151038
Bombana,196935
Wakatobi,179390
Kolaka Utara,269339
Buton Utara,209000
Konawe Utara,172276
Kolaka Timur,-
Konawe Kepulauan,-
Muna Barat,-
Buton Tengah,-
Buton Selatan,-
Kota Kendari,211670
Kota Baubau,217430
GORONTALO,203418
Boalemo,200692
Gorontalo,212815
Pohuwato,183215
Bone Bolango,190732
Gorontalo Utara,178512
Kota Gorontalo,224387
SULAWESI BARAT,184301
Majene,204699
Polewali Mandar,213942
Mamasa,158068
Mamuju,147699
Mamuju Utara,197015
Mamuju Tengah,-
MALUKU,233062
Maluku Tenggara Barat,193729
Maluku Tenggara,204461
Maluku Tengah,252393
Buru,243741
Kepulauan Aru,204195
Seram Bagian Barat,210595
Seram Bagian Timur,206480
Maluku Barat Daya,-
Buru Selatan,-
Kota Ambon,268913
Kota Tual,206352
MALUKU UTARA,217349
Halmahera Barat,193436
Halmahera Tengah,255844
Kepulauan Sula,198491
Halmahera Selatan,177674
Halmahera Utara,151693
Halmahera Timur,282667
Pulau Morotai,-
Pulau Taliabu,-
Kota Ternate,313322
Kota Tidore Kepulauan,250690
PAPUA BARAT,309933
Fakfak,289107
Kaimana,226850
Teluk Wondama,296732
Teluk Bintuni,350817
Manokwari,341271
Manokwari Selatan,-
Pegunungan Arfak,-
PAPUA BARAT DAYA,-
Raja Ampat,221776
Sorong,223625
Sorong Selatan,209315
Maybrat,-
Tambrauw,-
Kota Sorong,402953
PAPUA,282776
Jayapura,290401
Kepulauan Yapen,307044
Biak Numfor,317590
Sarmi,237225
Keerom,298989
Waropen,309954
Supiori,229260
Mamberamo Raya,323282
Kota Jayapura,463629
PAPUA SELATAN,-
Merauke,212148
Boven Digoel,234964
Mappi,184264
Asmat,203821
PAPUA TENGAH,-
Mimika,354241
Dogiyai,278520
Deiyai,-
Nabire,307257
Paniai,260417
Intan Jaya,-
Puncak,315061
Puncak Jaya,305754
PAPUA PEGUNUNGAN,-
Nduga,194643
Jayawijaya,223114
Lanny Jaya,233929
Tolikara,155394
Mamberamo Tengah,219167
Yalimo,185425
Yahukimo,198511
Pegunungan Bintang,284051
