Wilayah,,,
,Garis Kemiskinan (Rupiah/Kapita/Bulan) Menurut Daerah,,
,2018,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,415614,425770,-
Desa,383908,392154,-
Kota+Desa,401220,410670,-
