Wilayah,,,
,Garis Kemiskinan (Rupiah/Kapita/Bulan) Menurut Daerah,,
,2002,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,-,-,130499
Desa,-,-,96512
Kota+Desa,-,-,-
