Wilayah,,,
,Garis Kemiskinan (Rupiah/Kapita/Bulan) Menurut Daerah,,
,2007,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,-,-,187942
Desa,-,-,146837
Kota+Desa,-,-,-
