Wilayah,,,
,Garis Kemiskinan (Rupiah/Kapita/Bulan) Menurut Daerah,,
,1999,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,-,-,92409
Desa,-,-,74272
Kota+Desa,-,-,-
