Wilayah,,,
,Garis Kemiskinan (Rupiah/Kapita/Bulan) Menurut Daerah,,
,2020,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,471822,475477,-
Desa,433281,437902,-
Kota+Desa,454652,458947,-
