Wilayah,,,
,Garis Kemiskinan (Rupiah/Kapita/Bulan) Menurut Daerah,,
,2006,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,-,-,174290
Desa,-,-,130584
Kota+Desa,-,-,-
