Wilayah,,,
,Garis Kemiskinan (Rupiah/Kapita/Bulan) Menurut Daerah,,
,2012,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,267408,277382,-
Desa,229226,240441,-
Kota+Desa,-,-,-
