Wilayah,,,
,Garis Kemiskinan (Rupiah/Kapita/Bulan) Menurut Daerah,,
,2016,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,364527,372114,-
Desa,343647,350420,-
Kota+Desa,354386,361990,-
