Wilayah,,,
,Garis Kemiskinan (Rupiah/Kapita/Bulan) Menurut Daerah,,
,2023,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,569299,-,-
Desa,525050,-,-
Kota+Desa,550458,-,-
