Wilayah,,,
,Indeks Keparahan Kemiskinan (P2) Menurut Daerah,,
,2001,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,-,-,0.45
Desa,-,-,1.36
Kota+Desa,-,-,0.97
