Wilayah,,,
,Indeks Keparahan Kemiskinan (P2) Menurut Daerah,,
,2005,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,-,-,0.6
Desa,-,-,0.89
Kota+Desa,-,-,0.76
