Wilayah,,,
,Indeks Keparahan Kemiskinan (P2) Menurut Daerah,,
,2013,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,0.31,0.37,-
Desa,0.56,0.6,-
Kota+Desa,0.43,0.48,-
