Wilayah,,,
,Indeks Keparahan Kemiskinan (P2) Menurut Daerah,,
,2006,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,-,-,0.77
Desa,-,-,1.22
Kota+Desa,-,-,1
