Wilayah,,,
,Indeks Keparahan Kemiskinan (P2) Menurut Daerah,,
,2003,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,-,-,0.74
Desa,-,-,0.93
Kota+Desa,-,-,0.85
