Wilayah,,,
,Indeks Keparahan Kemiskinan (P2) Menurut Daerah,,
,2004,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,-,-,0.58
Desa,-,-,0.9
Kota+Desa,-,-,0.78
