Wilayah,,,
,Persentase Penduduk Miskin (P0) Menurut Daerah,,
,2025,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,6.73,-,-
Desa,11.03,-,-
Kota+Desa,8.47,-,-
