Wilayah,,,
,Persentase Penduduk Miskin (P0) Menurut Daerah,,
,2018,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,7.02,6.89,-
Desa,13.2,13.1,-
Kota+Desa,9.82,9.66,-
