Wilayah,,,
,Persentase Penduduk Miskin (P0) Menurut Daerah,,
,2005,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,-,-,11.68
Desa,-,-,19.98
Kota+Desa,-,-,15.97
