Wilayah,,,
,Persentase Penduduk Miskin (P0) Menurut Daerah,,
,2007,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,-,-,12.52
Desa,-,-,20.37
Kota+Desa,-,-,16.58
