Wilayah,,,
,Persentase Penduduk Miskin (P0) Menurut Daerah,,
,1999,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,-,-,19.41
Desa,-,-,26.03
Kota+Desa,-,-,23.43
