Wilayah,,,
,Persentase Penduduk Miskin (P0) Menurut Daerah,,
,1996,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,-,-,13.39
Desa,-,-,19.78
Kota+Desa,-,-,17.47
