Wilayah,,,
,Persentase Penduduk Miskin (P0) Menurut Daerah,,
,2019,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,6.69,6.56,-
Desa,12.85,12.6,-
Kota+Desa,9.41,9.22,-
