Wilayah,,,
,Persentase Penduduk Miskin (P0) Menurut Daerah,,
,2013,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,8.39,8.52,-
Desa,14.32,14.42,-
Kota+Desa,11.37,11.47,-
