Wilayah,,,
,Persentase Penduduk Miskin (P0) Menurut Daerah,,
,2012,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,8.78,8.6,-
Desa,15.12,14.7,-
Kota+Desa,11.96,11.66,-
