Wilayah,,,
,Persentase Penduduk Miskin (P0) Menurut Daerah,,
,2015,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,8.29,8.22,-
Desa,14.21,14.09,-
Kota+Desa,11.22,11.13,-
