Wilayah,,,
,Persentase Penduduk Miskin (P0) Menurut Daerah,,
,2009,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,-,-,10.72
Desa,-,-,17.35
Kota+Desa,-,-,14.15
