Wilayah,,,
,Persentase Penduduk Miskin (P0) Menurut Daerah,,
,2008,,
,Semester 1 (Maret),Semester 2 (September),Tahunan
Kota,-,-,11.65
Desa,-,-,18.93
Kota+Desa,-,-,15.42
