Nama Wilayah,
,Indeks Kedalaman Kemiskinan (P1) Menurut Kabupaten/Kota
,2007
ACEH,5.41
Simeulue,5.24
Aceh Singkil,5.5
Aceh Selatan,4.57
Aceh Tenggara,3.8
Aceh Timur,6.87
Aceh Tengah,3.83
Aceh Barat,7.23
Aceh Besar,6.5
Pidie,5.16
Bireuen,5.2
Aceh Utara,6.55
Aceh Barat Daya,4.87
Gayo Lues,4.89
Aceh Tamiang,4.35
Nagan Raya,7.75
Aceh Jaya,5.46
Bener Meriah,4.34
Pidie Jaya,4.84
Kota Banda Aceh,0.93
Kota Sabang,5.23
Kota Langsa,2.33
Kota Lhokseumawe,3.2
Kota Subulussalam,4.64
SUMATERA UTARA,2.17
Nias,4.32
Mandailing Natal,2.75
Tapanuli Selatan,2.4
Tapanuli Tengah,5.05
Tapanuli Utara,2.83
Toba Samosir,2.13
Labuhan Batu,2.05
Asahan,2.2
Simalungun,2.4
Dairi,1.98
Karo,2.18
Deli Serdang,1.06
Langkat,3.31
Nias Selatan,5.72
Humbang Hasundutan,2.34
Pakpak Bharat,3.84
Samosir,4.29
Serdang Bedagai,1.43
Batu Bara,3.05
Padang Lawas Utara,-
Padang Lawas,-
Labuhan Batu Selatan,-
Labuhan Batu Utara,-
Nias Utara,-
Nias Barat,-
Kota Sibolga,1.85
Kota Tanjung Balai,1.51
Kota Pematang Siantar,0.89
Kota Tebing Tinggi,0.93
Kota Medan,1.39
Kota Binjai,0.94
Kota Padangsidimpuan,1.72
Kota Gunungsitoli,-
SUMATERA BARAT,1.84
Kepulauan Mentawai,2
Pesisir Selatan,1.67
Solok,3.38
Sijunjung,1.91
Tanah Datar,0.77
Padang Pariaman,3.07
Agam,1.95
Lima Puluh Kota,2.18
Pasaman,2.74
Solok Selatan,2.3
Dharmasraya,2.55
Pasaman Barat,1.9
Kota Padang,0.41
Kota Solok,0.55
Kota Sawah Lunto,0.24
Kota Padang Panjang,0.52
Kota Bukittinggi,0.92
Kota Payakumbuh,1.31
Kota Pariaman,0.66
RIAU,2.18
Kuantan Singingi,3.37
Indragiri Hulu,2.38
Indragiri Hilir,2.28
Pelalawan,3.25
Siak,0.86
Kampar,1.91
Rokan Hulu,4.35
Bengkalis,1.97
Rokan Hilir,1.62
Kepulauan Meranti,-
Kota Pekanbaru,0.3
Kota Dumai,0.86
JAMBI,1.88
Kerinci,1.76
Merangin,1.63
Sarolangun,2.46
Batang Hari,2.4
