Kota Magelang,2.07
Kota Surakarta,2.73
Kota Salatiga,1.55
Kota Semarang,0.91
Kota Pekalongan,1.25
Kota Tegal,1.5
D I YOGYAKARTA,4.12
Kulon Progo,5.29
Bantul,3.96
Gunung Kidul,4.8
Sleman,3.27
Kota Yogyakarta,1.88
JAWA TIMUR,3.94
Pacitan,3.53
Ponorogo,2.83
Trenggalek,4.28
Tulungagung,2.84
Blitar,2.88
Kediri,3.32
Malang,2.92
Lumajang,3.99
Jember,2.75
Banyuwangi,2.79
Bondowoso,5.21
Situbondo,2.66
Probolinggo,4.7
Pasuruan,4.11
Sidoarjo,1.93
Mojokerto,2.79
Jombang,4.19
Nganjuk,5.04
Madiun,4.48
Magetan,2.62
Ngawi,3.7
Bojonegoro,4.75
Tuban,5.31
Lamongan,4.16
Gresik,4.65
Bangkalan,7.2
Sampang,8.33
Pamekasan,7.21
Sumenep,5.87
Kota Kediri,2.36
Kota Blitar,1.98
Kota Malang,1
Kota Probolinggo,3.16
Kota Pasuruan,2.15
Kota Mojokerto,1.63
Kota Madiun,1.15
Kota Surabaya,1.57
Kota Batu,2
BANTEN,2.04
Pandeglang,3.23
Lebak,2.04
Tangerang,1.38
Serang,1.51
Kota Tangerang,0.92
Kota Cilegon,0.81
Kota Serang,-
Kota Tangerang Selatan,-
BALI,0.74
Jembrana,1.29
Tabanan,0.74
Badung,0.52
Gianyar,0.84
Klungkung,1.25
Bangli,0.96
Karang Asem,1.32
Buleleng,1.08
Kota Denpasar,0.34
NUSA TENGGARA BARAT,4.3
Lombok Barat,5.55
Lombok Tengah,5.03
Lombok Timur,5.07
Sumbawa,8.19
Dompu,5.64
Bima,5.26
Sumbawa Barat,8.04
Lombok Utara,-
Kota Mataram,2.22
Kota Bima,1.72
NUSA TENGGARA TIMUR,5.74
Sumba Barat,9.37
Sumba Timur,6.72
Kupang,7.03
Timor Tengah Selatan,7.8
Timor Tengah Utara,7.1
Belu,3.37
Alor,5.98
Lembata,7.6
Flores Timur,2.75
Sikka,3.35
Ende,4.07
Ngada,2.99
Manggarai,5.09
Rote Ndao,5.26
Manggarai Barat,4.33
Sumba Tengah,-
Sumba Barat Daya,-
Nagekeo,-
Manggarai Timur,-
Sabu Raijua,-
Malaka,-
Kota Kupang,1.24
KALIMANTAN BARAT,2.47
Sambas,3.01
Bengkayang,2.31
Landak,3.68
Pontianak,1.72
Sanggau,1.86
Ketapang,3.7
Sintang,3.19
Kapuas Hulu,2.44
Sekadau,1.72
Melawi,3.27
Kayong Utara,-
Kubu Raya,-
Kota Pontianak,1.05
Kota Singkawang,1.11
KALIMANTAN TENGAH,1.68
Kotawaringin Barat,1.54
Kotawaringin Timur,1.43
Kapuas,1.64
Barito Selatan,1.46
Barito Utara,1.83
Sukamara,2.13
Lamandau,1.61
Seruyan,1.6
Katingan,1.16
Pulang Pisau,1.35
Gunung Mas,1.26
Barito Timur,2.33
Murung Raya,1.7
Kota Palangka Raya,1.25
KALIMANTAN SELATAN,1.28
Tanah Laut,1.08
Kota Baru,1.4
Banjar,0.71
Barito Kuala,1.19
Tapin,1.39
Hulu Sungai Selatan,1.61
Hulu Sungai Tengah,1.75
Hulu Sungai Utara,1.91
Tabalong,2.32
Tanah Bumbu,1.8
Balangan,2.59
Kota Banjarmasin,0.63
Kota Banjar Baru,0.65
KALIMANTAN TIMUR,2.77
Paser,2.8
Kutai Barat,2.76
Kutai Kartanegara,3
Kutai Timur,3.28
Berau,1.69
Penajam Paser Utara,2.81
Mahakam Hulu,-
Kota Balikpapan,0.57
Kota Samarinda,0.94
Kota Bontang,1.48
KALIMANTAN UTARA,2.77
Malinau,4.67
Bulungan,4.87
Tana Tidung,-
Nunukan,4.07
Kota Tarakan,1.94
SULAWESI UTARA,2.87
Bolaang Mongondow,2.12
Minahasa,1.7
Kepulauan Sangihe,3.44
Kepulauan Talaud,3.09
Minahasa Selatan,2.34
Minahasa Utara,1.1
Bolaang Mongondow Utara,-
Siau Tagulandang Biaro,-
Minahasa Tenggara,-
Bolaang Mongondow Selatan,-
Bolaang Mongondow Timur,-
Kota Manado,1.11
Kota Bitung,2.2
Kota Tomohon,1.04
Kota Kotamobagu,-
SULAWESI TENGAH,4.54
Banggai Kepulauan,4.84
Banggai,3.14
Morowali,5.85
Poso,6.54
Donggala,5.27
Toli-Toli,4.41
Buol,4.73
Parigi Moutong,4.47
Tojo Una-Una,6.96
Sigi,-
Banggai Laut,-
Morowali Utara,-
Kota Palu,1.7
SULAWESI SELATAN,2.33
Kepulauan Selayar,3.89
Bulukumba,1.91
Bantaeng,2.16
Jeneponto,3.73
Takalar,2.78
Gowa,2.26
Sinjai,2.16
Maros,4.35
Pangkajene Dan Kepulauan,3.57
Barru,2.34
Bone,2.86
Soppeng,0.79
Wajo,1.15
Sidenreng Rappang,0.82
Pinrang,1.5
Enrekang,3.41
Luwu,3.58
Tana Toraja,3.48
Luwu Utara,2.12
Luwu Timur,2.12
Toraja Utara,-
Kota Makassar,1.08
Kota Parepare,1.57
Kota Palopo,2.38
SULAWESI TENGGARA,4.07
Buton,4.71
Muna,4.99
Konawe,5.14
Kolaka,3.85
Konawe Selatan,3.44
Bombana,3.47
Wakatobi,3.84
Kolaka Utara,4.49
Buton Utara,-
Konawe Utara,-
Kolaka Timur,-
Konawe Kepulauan,-
Muna Barat,-
Buton Tengah,-
Buton Selatan,-
Kota Kendari,2.81
Kota Baubau,2.77
GORONTALO,6.05
Boalemo,6.03
Gorontalo,7.24
Pohuwato,7.6
Bone Bolango,6.29
Gorontalo Utara,-
Kota Gorontalo,1.58
SULAWESI BARAT,3.64
Majene,3.75
Polewali Mandar,4.81
Mamasa,4.25
Mamuju,1.95
Mamuju Utara,2.09
Mamuju Tengah,-
MALUKU,7.51
Maluku Tenggara Barat,14.75
Maluku Tenggara,7.9
Maluku Tengah,9.7
Buru,5.96
Kepulauan Aru,8.38
Seram Bagian Barat,8.71
Seram Bagian Timur,9.68
Maluku Barat Daya,-
Buru Selatan,-
Kota Ambon,-
Kota Tual,1.16
MALUKU UTARA,2.01
Halmahera Barat,3.88
Halmahera Tengah,5.58
Kepulauan Sula,2.15
Halmahera Selatan,1.8
Halmahera Utara,1.19
Halmahera Timur,5.46
Pulau Morotai,-
Pulau Taliabu,-
Kota Ternate,0.53
Kota Tidore Kepulauan,1.47
PAPUA BARAT,8.08
Fakfak,8.61
Kaimana,6.92
Teluk Wondama,10.49
Teluk Bintuni,7.87
Manokwari,8.75
Manokwari Selatan,-
Pegunungan Arfak,-
PAPUA BARAT DAYA,-
Raja Ampat,11.18
Sorong,12.33
Sorong Selatan,5.53
Maybrat,-
Tambrauw,-
Kota Sorong,8.77
PAPUA,12.07
Jayapura,5.76
Kepulauan Yapen,14.61
Biak Numfor,17.43
Sarmi,4.01
Keerom,5.93
Waropen,11.64
Supiori,14.86
Mamberamo Raya,-
Kota Jayapura,4.87
PAPUA SELATAN,-
Merauke,9.62
Boven Digoel,7.61
Mappi,6.36
Asmat,8.83
PAPUA TENGAH,-
Mimika,10.27
Dogiyai,-
Deiyai,-
Nabire,17.1
Paniai,10.92
Intan Jaya,-
Puncak,-
Puncak Jaya,17.52
PAPUA PEGUNUNGAN,-
Nduga,-
Jayawijaya,13.91
Lanny Jaya,-
Tolikara,10.84
Mamberamo Tengah,-
Yalimo,-
Yahukimo,15.29
Pegunungan Bintang,14.29
